"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"6628341c233defd8bb02e514",0,2,1,1,"cell","polygon","",285.15902065210264,201.92651837263094,750.4643738178281,5373.114483142395,22,0,0,3
"6628341f233defd8bb02e517",0,2,1,1,"cell","polygon","",304.28224796503764,289.47927490848656,651.024743255711,6883.3138413776505,9,3,0,1
"66283422233defd8bb02e51a",0,2,1,1,"cell","polygon","",248.0672922759311,372.26661840856514,667.8318122019334,4688.350103476839,11,0,0,0
"66283466233defd8bb02e51d",0,3,1,1,"cell","polygon","",255.1898848850087,319.68119628281283,526.9529018657934,4825.503937408386,32,2,1,2
"66283467233defd8bb02e520",0,3,1,1,"cell","polygon","",237.57076354367877,308.31246266162134,399.79775900024305,3559.7197447690946,14,1,0,2
"66283469233defd8bb02e523",0,3,1,1,"cell","polygon","",291.6274504548128,232.61890861730473,322.935852489846,6050.845332862741,8,5,0,2
"6628346a233defd8bb02e526",0,3,1,1,"cell","polygon","",227.63605823450652,285.5738857359552,276.5430944258506,3674.5170013747993,24,3,0,1
"6628346c233defd8bb02e529",0,3,1,1,"cell","polygon","",249.99028215449303,344.3362972004693,323.2777581541581,4684.33094350815,12,4,0,0
"6628346e233defd8bb02e52c",0,3,1,1,"cell","polygon","",274.1150918020243,455.4122042470897,269.9257649717845,5582.864394008399,11,2,1,2
"6628346f233defd8bb02e52f",0,3,1,1,"cell","polygon","",229.4842225095563,426.9975081751515,155.99095563629297,3713.703811069527,1,1,1,0
"66283471233defd8bb02e532",0,3,1,1,"cell","polygon","",256.02556301679175,402.0459222427403,89.77303200804683,4766.9749203643405,9,1,0,6
"66283473233defd8bb02e535",0,3,1,1,"cell","polygon","",274.648642971304,330.70634911437054,214.8466296018864,5408.282132868433,25,1,0,3
"66283475233defd8bb02e538",0,3,1,1,"cell","polygon","",235.9885234590273,264.3097506025285,125.35212794265178,3886.7788872212373,22,2,0,0
"66283477233defd8bb02e53b",0,3,1,1,"cell","polygon","",297.4523269721447,233.39309995070587,224.09396987483763,5901.634019025125,39,2,0,14
"6628347a233defd8bb02e53e",0,3,1,1,"cell","polygon","",303.0710539319857,191.49629411230148,142.58810107576548,6469.089167104541,29,1,3,4
