Id,Channel,XY,Z,Time,Tags,Shape,Name,cy5,a594
68c2b1ce2445b8180f7efdca,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdcb,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdcc,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efdcd,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efdce,0,1,4,1,DAPI blob,polygon,,0,7
68c2b1ce2445b8180f7efdcf,0,1,4,1,DAPI blob,polygon,,0,4
68c2b1ce2445b8180f7efdd0,0,1,4,1,DAPI blob,polygon,,1,2
68c2b1ce2445b8180f7efdd1,0,1,4,1,DAPI blob,polygon,,3,0
68c2b1ce2445b8180f7efdd2,0,1,4,1,DAPI blob,polygon,,2,2
68c2b1ce2445b8180f7efdd3,0,1,4,1,DAPI blob,polygon,,4,3
68c2b1ce2445b8180f7efdd4,0,1,4,1,DAPI blob,polygon,,6,21
68c2b1ce2445b8180f7efdd5,0,1,4,1,DAPI blob,polygon,,0,1
68c2b1ce2445b8180f7efdd6,0,1,4,1,DAPI blob,polygon,,0,0
68c2b1ce2445b8180f7efdd7,0,1,4,1,DAPI blob,polygon,,2,1
68c2b1ce2445b8180f7efdd8,0,1,4,1,DAPI blob,polygon,,1,7
68c2b1ce2445b8180f7efdd9,0,1,4,1,DAPI blob,polygon,,7,2
68c2b1ce2445b8180f7efdda,0,1,4,1,DAPI blob,polygon,,3,1
68c2b1ce2445b8180f7efddb,0,1,4,1,DAPI blob,polygon,,1,5
68c2b1ce2445b8180f7efddc,0,1,4,1,DAPI blob,polygon,,2,0
68c2b1ce2445b8180f7efddd,0,1,4,1,DAPI blob,polygon,,3,3
68c2b1ce2445b8180f7efdde,0,1,4,1,DAPI blob,polygon,,5,8
68c2b1ce2445b8180f7efddf,0,1,4,1,DAPI blob,polygon,,0,1
