"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red blob intensity measurements / TotalIntensity,red blob intensity measurements / MinIntensity,red blob intensity measurements / MedianIntensity,red blob intensity measurements / MeanIntensity,red blob intensity measurements / MaxIntensity,red blob intensity measurements / 75thPercentileIntensity,red blob intensity measurements / 25thPercentileIntensity,green blob intensity measurements / TotalIntensity,green blob intensity measurements / MinIntensity,green blob intensity measurements / MedianIntensity,green blob intensity measurements / MeanIntensity,green blob intensity measurements / MaxIntensity,green blob intensity measurements / 75thPercentileIntensity,green blob intensity measurements / 25thPercentileIntensity,green red two color intensity / Channel 2 / MedianIntensity,green red two color intensity / Channel 2 / MeanColonyIntensity,green red two color intensity / Channel 2 / 75thPercentileIntensity,green red two color intensity / Channel 2 / 40thPercentileIntensity,green red two color intensity / Channel 2 / 25thPercentileIntensity,green red two color intensity / Channel 1 / MedianIntensity,green red two color intensity / Channel 1 / MeanColonyIntensity,green red two color intensity / Channel 1 / 75thPercentileIntensity,green red two color intensity / Channel 1 / 40thPercentileIntensity,green red two color intensity / Channel 1 / 25thPercentileIntensity,red annulus intensity measurements / TotalIntensity,red annulus intensity measurements / MinIntensity,red annulus intensity measurements / MedianIntensity,red annulus intensity measurements / MeanIntensity,red annulus intensity measurements / MaxIntensity,red annulus intensity measurements / 75thPercentileIntensity,red annulus intensity measurements / 25thPercentileIntensity,green annulus intensity measurements / TotalIntensity,green annulus intensity measurements / MinIntensity,green annulus intensity measurements / MedianIntensity,green annulus intensity measurements / MeanIntensity,green annulus intensity measurements / MaxIntensity,green annulus intensity measurements / 75thPercentileIntensity,green annulus intensity measurements / 25thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId
"6675e7fdefb2f5d02e2c1590",0,1,1,18,"green blob, line, colony","polygon","",2364504,42,70,76.3654684623583,219,86,62,23277519,521,719,751.7850014533475,1557,820,657,70,89.7843329112467,86,66,62,719,838.4919419822724,820,694,657,513169,41,59,61.10609668968802,240,66,50,5454883,516,635,649.5454870207192,1787,693,574,-,-,-
"6675e7fdefb2f5d02e2c1591",0,1,1,17,"green blob, line, colony","polygon","",2888914,33,47,50.265585579315506,261,55,42,34962917,466,580,608.336384041202,1843,656,535,47,57.962643037006345,55,45,42,580,673.5905396359927,656,563,535,522690,32,44,47.94001650921765,159,54,38,6378342,464,557,585.0079794551958,1468,633,500,-,-,-
"6675e7fdefb2f5d02e2c1592",0,1,1,17,"green blob, line, colony","polygon","",2950308,40,72,77.09998432028432,408,84,61,30388249,557,774,794.131840275963,2865,846,692,72,91.681552216449,84,68,61,774,886.7174086036605,846,747,692,613211,40,63,63.86949276117071,179,74,50,6865463,470,721,715.0779085511925,1565,789,617,-,-,-
"6675e7fdefb2f5d02e2c1593",0,1,1,16,"green blob, line, colony","polygon","",2810355,35,51,55.28494708266121,235,62,45,35791848,535,671,704.0926938663099,1687,760,614,51,64.30864241729915,62,48,45,671,781.6680867821854,760,644,614,547090,34,49,52.787533770744886,135,62,41,6997957,529,641,675.2177730605944,1341,749,587,-,-,-
"6675e7fdefb2f5d02e2c1594",0,1,1,16,"green blob, line, colony","polygon","",2969166,40,68,73.39066169018959,471,80,56,33009266,592,791,815.9098796252812,2757,867,707,68,89.35156322051093,80,63,56,791,917.2925389652311,867,760,707,592716,40,60,62.214338196704105,170,76,46,7051597,538,722,740.1697281410727,1302,847,628,-,-,-
"6675e7fdefb2f5d02e2c1595",0,1,1,15,"green blob, line, colony","polygon","",1657992,37,52,57.35607292351334,264,63,46,17569889,447,565,607.8074168886429,2064,661,514,52,67.17666034155597,63,49,46,565,688.1603415559772,661,543,514,433204,36,50,55.10099211396591,154,63,43,4566307,441,538,580.8073009412363,1231,659,487,-,-,-
"6675e7fdefb2f5d02e2c1596",0,1,1,15,"green blob, line, colony","polygon","",1382006,42,71,79.73264870478279,325,89,61,12879521,508,704,743.0635781457336,1840,798,633,71,96.53957508852322,89,67,61,704,843.8084774005415,798,678,633,497522,41,59,62.29147364467259,182,72,49,5035630,491,616,630.4782772004507,944,724,538,-,-,-
"6675e7fdefb2f5d02e2c1597",0,1,1,14,"green blob, line, colony","polygon","",1276033,36,51,56.96321592786036,234,63,44,13999776,468,575,624.9620999062541,1756,684,524,51,67.98574371652245,63,48,44,575,712.5132262051916,684,554,524,404261,35,51,56.41375941948088,209,62,44,4402002,460,571,614.2899804632989,1576,678,512,-,-,-
"6675e7fdefb2f5d02e2c1598",0,1,1,14,"green blob, line, colony","polygon","",947539,44,71,76.15036566744354,260,81,64,9397698,559,741,755.259824801093,1554,784,696,71,87.16848293662174,81,68,64,741,813.9470891884141,784,722,696,364504,42,66,64.9855589231592,124,73,55,3913979,540,721,697.8033517561063,1035,758,621,-,-,-
"6675e7fdefb2f5d02e2c1599",0,1,1,13,"green blob, line, colony","polygon","",1080355,37,58,62.44826589595376,268,70,48,12293782,521,674,710.6232369942196,1539,779,599,58,74.33410259099969,70,54,48,674,805.614811706703,779,638,599,330730,37,51,53.99673469387755,114,61,44,3910028,511,613,638.3719183673469,1074,707,561,-,-,-
"6675e7fdefb2f5d02e2c159a",0,1,1,13,"green blob, line, colony","polygon","",1045779,40,61,64.6860270922249,221,70,51,11593413,557,709,717.1035442568194,1617,770,632,61,76.91656956420415,70,57,51,709,794.0956653460731,770,678,632,371053,40,64,61.361501571026956,133,70,47,4235338,551,727,700.4031751281627,1075,783,600,-,-,-
"6675e7fdefb2f5d02e2c159b",0,1,1,12,"green blob, line, colony","polygon","",723842,39,62,66.56630494758139,223,77,50,8642261,592,741,794.7637483906566,1883,877,664,62,80.85073339085419,77,56,50,741,909.9808455565143,877,705,664,280322,37,50,53.825268817204304,220,59,45,3582649,575,664,687.9126344086021,1714,747,621,-,-,-
"6675e7fdefb2f5d02e2c159c",0,1,1,12,"green blob, line, colony","polygon","",475588,42,59,63.794500335345404,161,69,52,5658234,632,742,758.985110663984,1189,798,699,59,74.3437734903533,69,56,52,742,814.9927336507141,798,728,699,239611,40,57,57.32320574162679,112,64,48,3052099,623,739,730.1672248803827,949,792,657,-,-,-
"6675e7fdefb2f5d02e2c159d",0,1,1,11,"green blob, line, colony","polygon","",448213,41,74,79.14762493378068,210,90,62,4396204,509,733,776.3030196009182,1759,868,646,74,94.8360655737705,90,69,62,733,894.1436837029894,868,695,646,210431,41,57,57.13575889220744,111,62,50,2287861,498,621,621.1949497692099,993,672,565,-,-,-
"6675e7fdefb2f5d02e2c159e",0,1,1,11,"green blob, line, colony","polygon","",300689,46,69,75.7593852355757,150,87,61,2756356,547,681,694.4711514235323,1056,739,643,69,88.60498866213152,87,65,61,681,744.0526077097505,739,666,643,204053,44,60,64.57373417721519,200,67,52,2059252,529,642,651.6620253164557,1050,690,584,-,-,-
"6675e7fdefb2f5d02e2c159f",0,1,1,10,"green blob, line, colony","polygon","",175240,48,78,86.15535889872173,177,105,61,1503502,583,706,739.1848574237955,1390,800.75,646,78,104.53333333333333,105,71,61,706,809.5307692307692,800.75,678,646,150362,42,55,56.00074487895717,105,61,49,1714346,557,636,638.4901303538174,835,681,591,-,-,-
"6675e7fdefb2f5d02e2c15a0",0,1,1,10,"green blob, line, colony","polygon","",296197,45,79.5,84.33855353075171,163,101,65,2847856,569,779,810.8929384965832,1418,920,678,79.5,101.37538148524924,101,73,65,779,919.8194303153612,920,738,678,179706,41,55,56.63599117554365,119,61,50,2007221,533,631,632.5940750078789,957,666,586,-,-,-
"6675e7fdefb2f5d02e2c15a1",0,1,1,9,"green blob, line, colony","polygon","",148166,44,61,65.53118089341,120,74,54,1621822,598,702,717.3029632905794,943,762,667,61,74.99363057324841,74,58,54,702,762.2874203821656,762,686,667,133731,43,55,59.04238410596027,190,61,49,1552278,591,674,685.3324503311259,1194,723,627,-,-,-
"6675e7fdefb2f5d02e2c15a2",0,1,1,9,"green blob, line, colony","polygon","",161927,42,59,63.50078431372549,116,71,52,1776088,588,683,696.5050980392157,990,731,642,59,73.33500357909807,71,56,52,683,743.3851109520401,731,662,642,129579,42,52,55.44672657252888,112,58,48,1533207,581,647,656.0577663671373,845,686,618,-,-,-
"6675e7fdefb2f5d02e2c15a3",0,1,1,8,"green blob, line, colony","polygon","",172155,44,58,62.420232052211745,128,68,53,2055252,657,735,745.1965192168237,1294,764,700,58,70.16666666666667,68,56,53,735,780.3169191919192,764,724,700,141649,43,55,57.0475231574708,152,60,50,1788492,635,711,720.294804671768,1211,756,676,-,-,-
"6675e7fdefb2f5d02e2c15a4",0,1,1,8,"green blob, line, colony","polygon","",122960,49,61,66.46486486486486,171,69,57,1474780,710,784.5,797.1783783783784,1207,819,751,61,74.71303501945525,69,59,57,784.5,836.0136186770428,819,771,751,126325,46,59,61.44212062256809,169,64,54,1581259,677,772,769.0948443579766,938,806,727,-,-,-
"6675e7fdefb2f5d02e2c15a5",0,1,1,7,"green blob, line, colony","polygon","",180376,42,52,56.29712858926342,150,58.25,49,1998225,561,616,623.6657303370787,831,641,596,52,61.479013641133264,58.25,51,49,616,644.8043022035677,641,608,596,139546,40,54,55.72923322683706,132,57,49,1558769,542,624,622.5115814696486,799,659,585,-,-,-
"6675e7fdefb2f5d02e2c15a6",0,1,1,7,"green blob, line, colony","polygon","",128868,40,52,56.920494699646646,123,60,47,1352497,541,585,597.392667844523,785,618,564,52,64.30598159509202,60,50,47,585,623.760736196319,618,575,564,125075,40,46,48.97220046985122,142,50,44,1464877,532,571,573.561863743148,740,590,548,-,-,-
"6675e7fdefb2f5d02e2c15a7",0,1,1,6,"green blob, line, colony","polygon","",143345,48,63,68.52055449330784,160,73,56,1536358,653,726,734.3967495219886,924,764,691,63,78.03425229741019,73,60,56,726,767.6850459482039,764,712,691,138650,46,61,61.73196794300979,113,63,56,1610027,632,720,716.8419412288513,886,752,682.25,-,-,-
"6675e7fdefb2f5d02e2c15a8",0,1,1,6,"green blob, line, colony","polygon","",121836,44,58,60.10656142081894,113,64,53,1417528,606,693,699.3231376418353,886,726.5,659,58,66.72579185520362,64,56,53,693,734.697737556561,726.5,680,659,125130,42,54,56.671195652173914,120,62,49,1507152,597,669,682.5869565217391,895,723.25,628,-,-,-
"6675e7fdefb2f5d02e2c15a9",0,1,1,5,"green blob, line, colony","polygon","",108691,49,62,69.27405991077119,134,77,57,1229313,717,775,783.5009560229446,975,800,755,62,77.68008255933952,77,59,57,775,805.0082559339526,800,769,755,134118,47,58,61.635110294117645,179,63,53,1671432,694,760,768.1213235294117,1044,804,724,-,-,-
"6675e7fdefb2f5d02e2c15aa",0,1,1,5,"green blob, line, colony","polygon","",39295,69,116,129.25986842105263,263,164,89,331725,820,1048.5,1091.2006578947369,1440,1252,920.75,116,165.56962025316454,164,103,89,1048.5,1240.7025316455697,1252,989.4,920.75,73974,55,62,62.16302521008404,79,64,60,966965,775,815,812.5756302521008,890,827,796,-,-,-
"6675e7fdefb2f5d02e2c15ab",0,1,1,4,"green blob, line, colony","polygon","",44707,67,99,123.84210526315789,282,150,85,355238,735,898,984.0387811634349,1514,1068,842,99,158.47938144329896,150,92,85,898,1114.9123711340205,1068,872,842,91687,56,63,63.31975138121547,92,65,61,1067974,697,738,737.5511049723757,880,752,720,-,-,-
"6675e7fdefb2f5d02e2c15ac",0,1,1,4,"green blob, line, colony","polygon","",80618,51,60,72.89150090415913,210,71,57,800191,640,697,723.5,1104,726,673,60,87.44897959183673,71,59,57,697,769.9727891156463,726,684,673,111440,50,61,63.4624145785877,165,64,57,1222814,622,702,696.3633257403189,838,726,662,-,-,-
"6675e7fdefb2f5d02e2c15ad",0,1,1,3,"green blob, line, colony","polygon","",46674,52,58,87.40449438202248,273,101,56,408029,697,735,764.0992509363296,1031,769.75,722.25,58,108.48909657320873,101,57,56,735,791.9065420560747,769.75,730,722.25,69866,48,56,56.29814665592264,101,59,53,890831,664,716,717.8331990330379,783,745,690,-,-,-
"6675e7fdefb2f5d02e2c15ae",0,1,1,3,"green blob, line, colony","polygon","",26765,54,81,84.6993670886076,159,96,70,237085,711,743,750.2689873417721,828,770,727,81,98.00552486187846,96,75,70,743,766.7900552486187,770,737,727,69880,49,58,61.03056768558952,126,63,54,827609,665,722,722.8026200873362,852,740,698,-,-,-
"6675e7fdefb2f5d02e2c15af",0,1,1,2,"green blob, line, colony","polygon","",39437,62,94,109.85236768802228,202,137,79,315748,781,865,879.5208913649025,1035,915.5,827,94,132.28436018957345,137,86.20000000000002,79,865,918.5071090047394,915.5,850,827,64704,48,57,56.90765171503958,85,60,54,893951,727,787,786.2365875109939,847,812,761,-,-,-
"6675e7fdefb2f5d02e2c15b0",0,1,1,2,"green blob, line, colony","polygon","",26105,63,82,81.83385579937304,102,90,74,284737,830,892,892.5924764890282,958,913,869,82,89.7361963190184,90,78,74,892,915.8159509202454,913,882,869,62738,55,62,61.56820412168793,70,64,59,849141,786,836,833.3081452404318,871,853,815,-,-,-
"6675e7fdefb2f5d02e2c15b1",0,1,1,1,"green blob, line, colony","polygon","",32853,63,116,125.39312977099236,232,156.75,89,283827,829,1039,1083.3091603053435,1521,1207.75,924.5,116,156.58333333333334,156.75,103.80000000000001,89,1039,1216.4791666666667,1207.75,990.6,924.5,64962,56,64,64.19169960474308,103,66,61,823806,758,814,814.0375494071146,935,834,793,-,16,17
"6675e7fdefb2f5d02e2c15b2",0,1,1,1,"green blob, line, colony","polygon","",14285,60,78,80.70621468926554,110,91,70,147940,766,827,835.819209039548,932,861,804,78,90.03960396039604,91,74,70,827,862.9306930693069,861,817,804,50399,52,60,59.99880952380953,72,62,58,647538,719,772,770.8785714285714,821,790,752,-,14,15
"6675e7fdefb2f5d02e2c15b3",0,1,1,27,"green blob, line, colony","polygon","",5217715,22,37,49.7783321726023,1279,55,28,31400243,226,267,299.5663286236274,2838,315,244,37,67.8919086183117,55,32,28,267,345.88144074689677,315,255,244,600271,22,28,36.61975353831137,477,35,26,4468082,226,243,272.5769887750122,1194,271,237,-,-,-
"6675e7fdefb2f5d02e2c15b4",0,1,1,27,"green blob, line, colony","polygon","",3725348,21,30,34.91193642403966,661,37,26,34861922,232,298,326.7069826721771,2791,368,251,30,42.246774608069906,37,28,26,298,385.09541677375137,368,277,251,608980,21,27,34.94061621435539,638,34,25,5242895,233,256,300.81444718572493,2434,304,246,-,-,-
"6675e7fdefb2f5d02e2c15b5",0,1,1,26,"green blob, line, colony","polygon","",4372015,22,37,47.09345411850878,884,53,28,28858129,241,282,310.8472807178172,1928,328,258,37,62.98587869238287,53,32,28,282,354.4046113648603,328,270,258,614401,21,27,35.772983988355165,564,33,25,4953579,239,256,288.41799126637557,1762,282,249,-,-,-
"6675e7fdefb2f5d02e2c15b6",0,1,1,26,"green blob, line, colony","polygon","",4304366,20,29,34.367018770908686,983,36,26,41898957,245,302,334.5306234879877,3891,374,264,29,41.44206344603607,36,27,26,302,389.7578872585977,374,282,264,598185,20,26,31.04068289139121,200,30,25,5560228,245,265,288.5282548907685,937,289,259,-,-,-
"6675e7fdefb2f5d02e2c15b7",0,1,1,25,"green blob, line, colony","polygon","",3160437,21,35,42.741530638464766,325,48,27,23803098,259,300,321.9114453024627,1640,336,277,35,55.40426163783503,48,31,27,300,358.05635162224365,336,289,277,457803,21,26,32.46369309317827,204,32,25,4098016,259,276,290.59821301942986,608,293,271,-,-,-
"6675e7fdefb2f5d02e2c15b8",0,1,1,25,"green blob, line, colony","polygon","",3716952,20,29,33.804609200211,647,36,25,39136402,265,322,355.93431798752204,3601,395,284,29,40.78498118936044,36,27,25,322,412.30395683453236,395,304,284,500879,20,25,28.39611089064006,175,30,24,5370493,264,284,304.46697658597424,831,316,276,-,-,-
"6675e7fdefb2f5d02e2c15b9",0,1,1,24,"green blob, line, colony","polygon","",2172020,22,37,46.01347343445471,327,52,29,14149686,235,276,299.7560799932209,1435,315,253,37,59.76284934455849,52,33,29,276,337.1537692692115,315,266,253,333131,22,28,33.263205192211686,128,35,26,2648327,233,249,264.43604593110337,594,271,244,-,-,-
"6675e7fdefb2f5d02e2c15ba",0,1,1,24,"green blob, line, colony","polygon","",3339326,20,30,35.010022855465394,578,37,26,31882523,235,306,334.26142249061667,2067,373,262,30,41.832195719108206,37,28,26,306,388.5823904737174,373,286,262,446666,20,26,28.71157678215594,117,29,25,4232180,233,256,272.0434531079257,603,277,247,-,-,-
"6675e7fdefb2f5d02e2c15bb",0,1,1,23,"green blob, line, colony","polygon","",1571340,21,37,43.7017465791523,304,50,29,11012819,245,290,306.2859884303037,878,326,266,37,56.3434483466831,50,33,29,290,341.0474430067776,326,279,266,295216,21,26,30.10872004079551,122,31,25,2642589,243,257,269.51443141254464,521,272,252,-,-,-
"6675e7fdefb2f5d02e2c15bc",0,1,1,23,"green blob, line, colony","polygon","",3526167,20,28,32.23629382456461,264,34,25,35961246,245,301,328.7584769392513,1270,362,266,28,37.63264378267788,34,27,25,301,375.5861721819894,362,285,266,445543,21,25,27.257004771809616,136,27,24,4499204,245,264,275.2480117459929,617,276,259,-,-,-
"6675e7fdefb2f5d02e2c15bd",0,1,1,22,"green blob, line, colony","polygon","",1384762,21,36,42.78446517950936,492,46,28,10614954,265,308,327.9661990978187,1583,341,284,36,54.81990066598939,46,32,28,308,363.9031493396546,341,298,284,251326,20,25,27.10591026747196,82,28,24,2641143,262,276,284.8514883520276,542,285,271,-,-,-
"6675e7fdefb2f5d02e2c15be",0,1,1,22,"green blob, line, colony","polygon","",2580673,20,28,31.331394854735514,272,34,25,28732464,265,323,348.8346546553838,1096,390,284,28,36.541221709514396,34,26,25,323,398.8485387826851,390,305,284,437943,20,25,27.66538218572331,227,27,24,4704286,263,282,297.17536323436514,939,293,276,-,-,-
"6675e7fdefb2f5d02e2c15bf",0,1,1,21,"green blob, line, colony","polygon","",1486598,22,32,38.830790930937205,423,42,27,11970395,262,291,312.6735712046808,1208,326,275,32,49.047454617206,42,29,27,291,345.19662588792426,326,283,275,269156,22,27,29.51919280543979,114,29,26,2589602,262,275,284.00987058565477,673,283.75,271,-,-,-
"6675e7fdefb2f5d02e2c15c0",0,1,1,21,"green blob, line, colony","polygon","",2306128,22,30,33.073673039138356,219,35,27,24922427,269,339,357.42864313680496,1059,392,300,30,37.488024027030406,35,29,27,339,400.56591165060695,392,323,300,409813,22,27,29.301658801658803,174,29,26,4259386,266,290,304.54640354640355,978,306,281,-,-,-
"6675e7fdefb2f5d02e2c15c1",0,1,1,20,"green blob, line, colony","polygon","",1337870,22,31,38.17141715883477,419,42,27,11211734,272,299,319.8874147621901,1094,333,285,31,47.20631611860962,42,29,27,299,348.8608577831049,333,291,285,274907,22,27,29.408108686350023,173,29,26,2721858,272,284,291.17008985879335,573,290,280,-,-,-
"6675e7fdefb2f5d02e2c15c2",0,1,1,20,"green blob, line, colony","polygon","",2091376,21,30,32.32020770229338,217,34,27,23168433,275,341,358.04588304382764,1114,388,307,30,36.37887520144219,34,29,27,341,397.7861025374887,388,328,307,369017,22,27,28.364104534973098,72,29,26,4054196,274,296,311.621521906226,887,318,289,-,-,-
"6675e7fdefb2f5d02e2c15c3",0,1,1,19,"green blob, line, colony","polygon","",1068733,23,32,37.45603336487576,180,42,27,9394591,282,310,329.2535309991939,765,342,296,32,46.030188679245285,42,30,27,310,357.679440468445,342,303,296,231071,23,27,30.236979848207277,120,31,26,2354274,282,297,308.07040041873853,592,311,291,-,-,-
"6675e7fdefb2f5d02e2c15c4",0,1,1,19,"green blob, line, colony","polygon","",1776533,22,29,31.661611121012296,274,32,27,20356504,286,345,362.79636428444127,1214,388,315,29,35.41733651966109,32,28,27,345,399.5950156730083,388,333,315,329333,23,28,30.247336517266717,128,31,26,3643021,286,319,334.59046656869947,698,350,302,-,-,-
"6675e7fdefb2f5d02e2c15c5",0,1,1,18,"green blob, line, colony","polygon","",1076649,22,30,34.592243927515746,211,37,27,10486447,296,319,336.9247847320396,835,348,309,30,41.60019296870289,37,28,27,319,361.80516191280225,348,314,309,222787,22,26,27.96723575194577,319,28,25,2534123,296,309,318.11737383881496,2211,314,305,-,-,-
"6675e7fdefb2f5d02e2c15c6",0,1,1,18,"green blob, line, colony","polygon","",1899299,21,28,30.277845972357284,177,32,26,23169001,298,353,369.35071498031215,921,394,323,28,33.565898823135704,32,27,26,353,404.0154777176641,394,340,323,315068,22,26,27.531282768262844,112,27,25,3748842,298,319,327.5814400559245,629,331,312,-,-,-
"6675e7fdefb2f5d02e2c15c7",0,1,1,17,"green blob, line, colony","polygon","",577797,22,27,31.918959231024196,168,35,25,6304452,319,332,348.27378190255223,858,358,327,27,38.074335148990706,35,26,25,332,368.06440243511696,358,329,327,165114,21,26,27.82976571717512,89,28,25,2012441,319,330,339.194505309287,614,338,326,-,-,-
"6675e7fdefb2f5d02e2c15c8",0,1,1,17,"green blob, line, colony","polygon","",1901567,22,27,28.860158751840217,115,30,25,25154412,322,364,381.7695214679233,1246,401,341,27,31.505673382820785,30,26,25,364,411.8382555673383,401,353,341,360800,21,26,27.726120033812343,104,28,25,4601139,320,341,353.5801890417275,697,356,333,-,-,-
"6675e7fdefb2f5d02e2c15c9",0,1,1,16,"green blob, line, colony","polygon","",251964,23,34,36.5377030162413,112,41,29,2777735,349,389,402.8037993039443,743,417,369,34,42.283827560428605,41,32,29,389,427.84849239970094,417,381,369,138203,22,26,26.835533980582525,73,27,25,1891176,346,360,367.21864077669903,705,365,356,-,-,-
"6675e7fdefb2f5d02e2c15ca",0,1,1,16,"green blob, line, colony","polygon","",893341,20,28,29.030969712725856,86,31,26,13187379,354,411,428.5512478876901,812,453,387,28,31.668846471073408,31,27,26,411,463.58265582655827,453,400,387,252399,21,25,26.501364972700546,104,27,24,3626802,352,370,380.80659386812266,801,385,364,-,-,-
"6675e7fdefb2f5d02e2c15cb",0,1,1,15,"green blob, line, colony","polygon","",981966,22,29,30.41460695038097,176,32,26,11536206,291,339,357.312952982717,1461,380,311,29,33.81032171581769,32,28,26,339,392.93057417336905,380,328,311,247343,22,26,27.129867280903806,143,27,25,2833863,287,304,310.83283974991775,506,313,300,-,-,-
"6675e7fdefb2f5d02e2c15cc",0,1,1,15,"green blob, line, colony","polygon","",176338,23,35,37.534695615155385,83,43,29,1565443,285,323,333.21477224350787,656,347,301,35,44.68314519268198,43,32,29,323,359.0233553912028,347,314,301,110670,23,27,27.91876892028254,75,28,26,1194171,285,295,301.25403632694247,438,302,292,-,-,-
"6675e7fdefb2f5d02e2c15cd",0,1,1,14,"green blob, line, colony","polygon","",882891,20,28,30.33260040540076,194,32,26,10758908,303,354,369.63300924176315,870,393,327,28,33.70817213261115,32,27,26,354,400.7042437950122,393,342,327,235634,21,25,26.24863540158182,87,27,24,2896998,300,318,322.7133786342876,594,322,313,-,-,-
