"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cell Blob Blob metrics / Perimeter,cell Blob Blob metrics / Centroid / y,cell Blob Blob metrics / Centroid / x,cell Blob Blob metrics / Area,cy7,cy5,a594,cy3
"65e829f551aff2647611f049",0,20,2,1,"cell","polygon","",731.807697935787,76.78468126303247,366.194891271969,22380,156,40,105,33
"65e829f551aff2647611f04a",0,20,2,1,"cell","polygon","",461.070853063172,25.416066041655377,447.3627233150888,9226.5,55,25,41,13
"65e829f551aff2647611f04f",0,20,2,1,"cell","polygon","",419.0109585575834,199.9824871439716,345.14075560013373,10468.5,120,12,2,0
"65e829f551aff2647611f052",0,20,2,1,"cell","polygon","",433.5497970762513,289.61487603305784,445.4854418308964,11797.5,119,10,5,0
"65e829f551aff2647611f053",0,20,2,1,"cell","polygon","",662.095871843167,328.5524295729057,602.0657103749329,18021,123,20,4,0
"65e829f551aff2647611f054",0,20,2,1,"cell","polygon","",824.810065926112,318.1915117691374,105.06501083898344,21681,155,43,9,0
"65e829f551aff2647611f055",0,20,2,1,"cell","polygon","",677.9588489471781,424.3667879216558,928.5560888529616,19793,145,18,9,0
"65e829f551aff2647611f056",0,20,2,1,"cell","polygon","",761.4211145088507,512.9692599714047,756.2674160627126,20283,119,13,0,0
"65e829f551aff2647611f059",0,20,2,1,"cell","polygon","",928.9345239665438,761.8766367418436,922.571174853417,34252.5,105,76,15,0
"65e829f551aff2647611f05a",0,20,2,1,"cell","polygon","",629.0580963937601,775.3704214153194,776.7043996819507,18865,66,52,11,0
"65e829f551aff2647611f05b",0,20,2,1,"cell","polygon","",1087.90163143008,914.5572576241224,715.5635911207193,29604.5,73,36,2,0
"65e829f851aff2647611f076",0,21,2,1,"cell","polygon","",648.3216524785674,90.79225817453212,74.5949965184522,23457,92,20,1,1
"65e829f851aff2647611f077",0,21,2,1,"cell","polygon","",552.7330567210631,40.47252809306003,292.1028290699644,8854.5,66,6,0,0
"65e829f851aff2647611f078",0,21,2,1,"cell","polygon","",1402.9393252309844,114.44565791344259,482.12184955015334,65652,580,146,39,0
"65e829f851aff2647611f079",0,21,2,1,"cell","polygon","",1635.3102647582484,307.0235810402829,792.5126225595906,46372,244,19,2,1
"65e829f851aff2647611f07a",0,21,2,1,"cell","polygon","",704.3145007863532,225.1614129911568,103.47038962467853,24237,128,19,2,0
"65e829f851aff2647611f07b",0,21,2,1,"cell","polygon","",957.2665387646148,370.986871043543,245.359457447965,19930.5,140,5,5,0
"65e829f851aff2647611f07d",0,21,2,1,"cell","polygon","",940.5525746973528,481.16874958909347,218.4535511287228,27885.5,85,12,21,0
