"Id",Channel,XY,Z,Time,"Tags","Shape","Name",Parent and child / parentId,Parent and child / childId,Parent and child / annotationId,red Annulus intensity measurements / TotalIntensity,red Annulus intensity measurements / MinIntensity,red Annulus intensity measurements / MedianIntensity,red Annulus intensity measurements / MeanIntensity,red Annulus intensity measurements / MaxIntensity,red Annulus intensity measurements / 75thPercentileIntensity,red Annulus intensity measurements / 25thPercentileIntensity,green Annulus intensity measurements / TotalIntensity,green Annulus intensity measurements / MinIntensity,green Annulus intensity measurements / MedianIntensity,green Annulus intensity measurements / MeanIntensity,green Annulus intensity measurements / MaxIntensity,green Annulus intensity measurements / 75thPercentileIntensity,green Annulus intensity measurements / 25thPercentileIntensity,red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity
"6658f32940dcff87963d6964",0,1,1,17,"green blob","polygon","",120,53,103,8258,5,7,8.152023692003949,21,10,6,54456,49,52,53.75715695952616,71,55,51,3538,5,15,16.767772511848342,36,25,8,12724,51,58,60.30331753554503,77,65,54
"6658f32d40dcff87963d6967",0,1,1,16,"green blob","polygon","",146,103,120,7655,5,6,8.421342134213422,20,9,6,48567,50,52,53.42904290429043,67,54,51,3209,6,15,15.502415458937199,29,21,10,12236,51,58,59.111111111111114,70,63.5,55
"6658f33140dcff87963d696a",0,1,1,15,"green blob","polygon","",196,120,146,11753,5,7,10.922862453531598,40,13,6,59656,49,52,55.44237918215613,81,56,51,4506,5,11,12.874285714285714,31,18,7,20263,50,57,57.894285714285715,72,62,53
"6658f33540dcff87963d696d",0,1,1,14,"green blob","polygon","",232,146,196,6858,5,7,7.749152542372881,18,8,6,48047,50,53,54.29039548022599,72,55,52,5597,6,21,27.03864734299517,61,43.5,10,13687,51,62,66.1207729468599,90,78,54
"6658f33d40dcff87963d6970",0,1,1,13,"green blob","polygon","",245,196,232,8330,5,7,7.691597414589104,25,7,6,58986,50,53,54.46537396121884,72,55,53,2637,5,8,9.730627306273062,23,12,6,15265,52,55,56.32841328413284,69,58,53
"6658f34140dcff87963d6973",0,1,1,12,"green blob","polygon","",299,232,245,8605,5,7,9.487320837927232,37,9,6,49666,50,53,54.75854465270121,80,54,52,3081,6,14,15.102941176470589,29,21,9,12323,52,59,60.40686274509804,76,65,55
"6658f34540dcff87963d6976",0,1,1,11,"green blob","polygon","",331,245,299,9154,5,6,7.823931623931624,50,7,6,63741,50,53,54.47948717948718,87,54,53,4940,5,12,14.969696969696969,47,20.75,8,19681,51,58,59.63939393939394,80,64,54
"6658f34b40dcff87963d6979",0,1,1,10,"green blob","polygon","",367,299,331,7645,4,6,6.969006381039198,22,7,6,59947,51,54,54.64630811303555,65,55,54,3460,5,12.5,14.180327868852459,31,20,7,14611,52,57,59.881147540983605,75,66,54
"6658f34f40dcff87963d697c",0,1,1,9,"green blob","polygon","",394,331,367,6505,5,6,7.400455062571104,20,7,6,49591,53,55,56.41751990898749,73,57,55,3854,6,17,17.128888888888888,30,23,11,14448,53,66,64.21333333333334,76,71,56
"6658f35340dcff87963d697f",0,1,1,8,"green blob","polygon","",445,367,394,9422,5,6,10.131182795698924,40,10,6,55302,54,56,59.464516129032255,90,59,56,2855,5,13,14.792746113989637,33,21,7,12013,54,59,62.24352331606217,79,67,56
"6658f35740dcff87963d6982",0,1,1,7,"green blob","polygon","",458,394,445,8029,4,6,6.554285714285714,34,7,6,70890,55,58,57.86938775510204,74,59,57,5210,5,11,14.04312668463612,32,20,7,23754,55,61,64.02695417789758,80,70,58
"6658f35b40dcff87963d6985",0,1,1,6,"green blob","polygon","",485,445,458,6687,5,6,6.3444022770398485,14,7,6,63485,57,60,60.232447817836814,70,61,59,3487,6,14,14.775423728813559,26,19,10,15732,59,66,66.66101694915254,78,72,61
"6658f35f40dcff87963d6988",0,1,1,5,"green blob","polygon","",516,458,485,7264,5,6,6.182127659574468,11,6,6,73987,60,63,62.96765957446809,68,64,62,3481,5,11,11.962199312714777,23,16,8,19671,61,66,67.5979381443299,79,71,64
"6658f36240dcff87963d698b",0,1,1,4,"green blob","polygon","",568,485,516,6772,5,6,6.201465201465202,14,6,6,73363,65,67,67.18223443223444,72,68,66,3062,5,9,10.558620689655172,24,14,6,20705,65,70,71.39655172413794,83,74,68
"6658f36640dcff87963d698e",0,1,1,3,"green blob","polygon","",600,516,568,5878,5,6,6.717714285714286,12,7,6,64691,71,73,73.93257142857144,83,74,73,2064,6,11,10.75,18,14,7,14991,72,78,78.078125,85,81,76
"6658f36a40dcff87963d6991",0,1,1,2,"green blob","polygon","",642,568,600,7480,5,7,7.3767258382643,16,7,6,84112,78,82,82.95069033530572,96,83,81,2531,5,11,10.816239316239317,17,14,7,20553,80,89,87.83333333333333,94,92,83.25
"6658f36d40dcff87963d6994",0,1,1,1,"green blob","polygon","",-,600,642,5483,6,7,7.733427362482369,13,8,7,70151,95,98,98.94358251057828,110,100,97,1206,10,13,13.4,17,14,12,9639,101,107,107.1,112,109,106
"6658f38340dcff87963d6997",0,1,1,19,"green blob","polygon","",29,-,28,7217,4,7,8.470657276995306,23,10,6,42314,45,48,49.66431924882629,62,50,47,1786,6,13,13.633587786259541,23,17.5,9,7091,48,54,54.12977099236641,62,57,51
"6658f38a40dcff87963d699a",0,1,1,18,"green blob","polygon","",99,28,29,6716,4,6,7.666666666666667,19,9,6,42629,45,47,48.66324200913242,61,49,47,1741,5,11,10.680981595092025,17,14,7,8856,48,54,54.331288343558285,62,57,51
"6658f38e40dcff87963d699d",0,1,1,17,"green blob","polygon","",131,29,99,4578,4,6,6.58705035971223,19,6,5,33536,45,47,48.25323741007194,62,48,47,987,5,12,12.036585365853659,21,16,8,4509,48,54,54.98780487804878,65,58,51.25
"6658f39240dcff87963d69a0",0,1,1,16,"green blob","polygon","",140,99,131,4847,4,6,6.127686472819216,19,6,5,37747,46,48,47.720606826801514,54,48,47,1359,6,15,15.1,25,20.75,9,4984,47,55,55.37777777777778,63,59,52
"6658f39540dcff87963d69a3",0,1,1,15,"green blob","polygon","",194,131,140,5989,4,6,6.813424345847554,19,7,5,42455,45,48,48.29920364050057,59,49,47,1887,6,14,14.627906976744185,27,18,10,6874,46,53,53.286821705426355,62,56,50
"6658f39940dcff87963d69a6",0,1,1,14,"green blob","polygon","",240,140,194,5071,4,6,6.4763729246487864,20,6,5,38160,46,48,48.735632183908045,58,49,48,1122,6,12,12.75,23,17,8,4715,49,53,53.57954545454545,61,56,51
"6658f39d40dcff87963d69a9",0,1,1,13,"green blob","polygon","",268,194,240,5747,4,6,6.199568500539375,23,6,5,45247,47,49,48.8101402373247,56,49,48,4686,5,20,20.55263157894737,44,31,10,13510,48,58,59.25438596491228,76,66,52
"6658f3a140dcff87963d69ac",0,1,1,12,"green blob","polygon","",305,240,268,7056,4,6,6.5515320334261835,33,6,5,53483,47,49,49.65923862581244,66,50,49,3149,5,15,15.98477157360406,32,22,10,11094,49,55,56.31472081218274,67,60,52
"6658f3a540dcff87963d69af",0,1,1,11,"green blob","polygon","",342,268,305,5928,4,6,8.221914008321775,27,8,5,37048,47,50,51.384188626907076,67,51,49,1784,7,17,18.02020202020202,32,22.5,13,5611,50,56,56.676767676767675,68,61,52
"6658f3aa40dcff87963d69b2",0,1,1,10,"green blob","polygon","",378,305,342,7024,4,6,8.205607476635514,27,9,6,44089,47,50,51.50584112149533,66,52,49,2415,6,15,14.907407407407407,25,19,11,9065,48,56,55.95679012345679,65,59,52
"6658f3af40dcff87963d69b5",0,1,1,9,"green blob","polygon","",388,342,378,5821,4,6,6.888757396449704,24,7,5,43581,48,50,51.575147928994085,66,52,50,1642,5,10,10.593548387096774,19,14,7,8589,49,55,55.41290322580645,65,58,52
"6658f3b340dcff87963d69b8",0,1,1,8,"green blob","polygon","",425,378,388,4361,4,5,5.715596330275229,14,6,5,39093,49,51,51.23591087811271,61,52,50,1084,5,12,11.912087912087912,20,16,8,5293,50,59,58.16483516483517,67,62,54
"6658f3b640dcff87963d69bb",0,1,1,7,"green blob","polygon","",461,388,425,4543,4,6,6.434844192634561,21,6,5,37876,50,53,53.64872521246459,69,54,52,933,6,10,10.141304347826088,15,11.25,9,5314,52,57,57.76086956521739,63,59,56
"6658f3ba40dcff87963d69be",0,1,1,6,"green blob","polygon","",507,425,461,7998,4,6,8.59076262083781,30,10,5,53233,53,56,57.17830290010741,72,58,55,2289,6,15,15.05921052631579,25,20,10,9377,54,62,61.69078947368421,69,65,58
"6658f3be40dcff87963d69c1",0,1,1,5,"green blob","polygon","",523,461,507,7714,4,6,7.952577319587629,19,9,5,58075,56,59,59.871134020618555,71,61,58,2374,5,12,11.87,18,14,10,12378,57,62,61.89,68,64,60
"6658f3c140dcff87963d69c4",0,1,1,4,"green blob","polygon","",551,507,523,7230,4,6,10.183098591549296,56,9,5,46350,60,62,65.28169014084507,99,65,61,1043,5,13.5,13.0375,18,16,10.75,5438,63,68,67.975,72,70,66
"6658f3c540dcff87963d69c7",0,1,1,3,"green blob","polygon","",608,523,551,5750,4,5,6.097560975609756,17,6,5,62945,64,66,66.74973488865324,75,67,66,3776,5,16,14.866141732283465,21,19,12,18960,68,75,74.64566929133858,81,77,73
"6658f3c840dcff87963d69ca",0,1,1,2,"green blob","polygon","",644,551,608,5213,4,5,5.6235167206040995,15,6,5,69241,72,74,74.69363538295578,83,75,74,2718,7,14,13.658291457286433,18,16,11.5,16327,75,82,82.04522613065326,87,84,80
"6658f3cd40dcff87963d69cd",0,1,1,1,"green blob","polygon","",-,608,644,5663,4,5,5.3123827392120075,11,5,5,91533,83,86,85.86585365853658,91,86,85,3170,4,8,8.854748603351956,16,12,5,32308,84,89,90.24581005586592,101,94,86
"6658f3e040dcff87963d69d0",0,1,1,19,"green blob","polygon","",57,-,56,4244,4,5,6.141823444283647,19,6,5,29488,39,42,42.67438494934877,58,43,41,870,5,11,10.74074074074074,18,13,8,3789,41,46,46.77777777777778,55,51,43
"6658f3e440dcff87963d69d3",0,1,1,18,"green blob","polygon","",68,56,57,4044,4,5,5.903649635036496,19,6,5,28884,39,42,42.166423357664236,56,43,41,956,4,9,10.063157894736841,20,13.5,6,4401,40,45,46.32631578947368,57,50,42
"6658f3e840dcff87963d69d6",0,1,1,17,"green blob","polygon","",116,57,68,5262,4,5,6.378181818181818,20,6,5,36109,40,43,43.768484848484846,57,44,42,1343,5,10,10.4921875,17,14,7,6345,41,50,49.5703125,59,53,45
"6658f3ec40dcff87963d69d9",0,1,1,16,"green blob","polygon","",173,68,116,5568,4,5,6.773722627737226,23,6,5,35803,40,42,43.55596107055961,58,43,42,2182,6,16,17.456,36,24,10,5886,42,46,47.088,55,49,44
"6658f3f140dcff87963d69dc",0,1,1,15,"green blob","polygon","",188,116,173,5673,4,6,8.441964285714286,40,7,5,29746,41,43,44.26488095238095,56,44,42,2051,6,21,22.053763440860216,40,31,12,4418,41,45,47.505376344086024,57,52,43
"6658f3f540dcff87963d69df",0,1,1,14,"green blob","polygon","",222,173,188,4893,4,5,5.873949579831932,22,6,5,36516,41,44,43.83673469387755,48,44,43,1707,5,13,14.466101694915254,28,19,9,5960,43,49,50.50847457627118,62,54,46
"6658f3f940dcff87963d69e2",0,1,1,13,"green blob","polygon","",276,188,222,6606,4,5,8.115479115479115,42,7,5,36304,42,43,44.5995085995086,59,44,43,2614,5,13,17.904109589041095,47,25.75,7,6940,42,45,47.534246575342465,63,50,43
"6658f3fd40dcff87963d69e5",0,1,1,12,"green blob","polygon","",283,222,276,4999,4,5,5.41017316017316,15,6,5,40121,42,43,43.42099567099567,47,44,43,3370,5,12,15.674418604651162,35,23,7.5,10483,43,47,48.75813953488372,60,52,45
"6658f40240dcff87963d69e8",0,1,1,11,"green blob","polygon","",312,276,283,6451,4,5,7.065717415115006,37,6,5,40763,41,44,44.647316538882805,63,45,43,3052,4,13,15.18407960199005,40,20,7,9827,42,48,48.89054726368159,62,52,45
"6658f40640dcff87963d69eb",0,1,1,10,"green blob","polygon","",369,283,312,5921,4,5,5.833497536945813,27,6,5,45284,42,45,44.614778325123154,48,45,44,4531,5,14,16.658088235294116,42,23.25,8,13628,43,48,50.10294117647059,65,53.25,46
"6658f40a40dcff87963d69ee",0,1,1,9,"green blob","polygon","",393,312,369,5500,4,5,5.2935514918190565,9,6,5,46809,43,45,45.051973051010584,48,46,45,4489,5,9,15.426116838487973,49,21,6,14426,44,47,49.57388316151203,67,52,46
"6658f40f40dcff87963d69f1",0,1,1,8,"green blob","polygon","",426,369,393,9067,3,5,5.35558180744241,19,6,5,77768,44,46,45.93502658003544,50,46,45,4775,4,7,9.764826175869121,40,11,5,23379,44,47,47.809815950920246,61,49,46
"6658f41440dcff87963d69f4",0,1,1,7,"green blob","polygon","",478,393,426,5368,4,5,5.405840886203424,11,6,5,47027,45,47,47.358509566968785,51,48,47,3029,4,10,13.768181818181818,44,19,6,11084,45,48,50.38181818181818,65,52,47
"6658f41940dcff87963d69f7",0,1,1,6,"green blob","polygon","",504,426,478,5481,4,6,6.946768060836502,36,6,5,38665,46,49,49.00506970849176,60,49,48,4320,5,23,27.169811320754718,57,43.5,9,9123,48,56,57.37735849056604,72,64,50
"6658f41c40dcff87963d69fa",0,1,1,5,"green blob","polygon","",524,478,504,7932,4,6,8.784053156146179,47,10,5,48020,48,51,53.17829457364341,73,53,51,3382,5,14,16.91,38,24,9,11018,49,54,55.09,65,59,51
"6658f42040dcff87963d69fd",0,1,1,4,"green blob","polygon","",549,504,524,7701,4,5,6.9253597122302155,44,6,5,63336,51,54,56.9568345323741,114,54,53,2753,4,11,12.457013574660634,33,15,7,12428,52,55,56.23529411764706,70,58,54
"6658f42440dcff87963d6a00",0,1,1,3,"green blob","polygon","",615,524,549,8717,4,6,8.254734848484848,24,9,5,65142,55,58,61.6875,89,62,57,3041,6,12,12.115537848605578,18,14,10,16692,56,67,66.5019920318725,75,70,63
"6658f42840dcff87963d6a03",0,1,1,2,"green blob","polygon","",647,549,615,7204,4,5,7.1681592039801,20,7,5,65938,60,63,65.60995024875622,87,65,62,2744,5,10,9.527777777777779,14,11,8,20032,62,70,69.55555555555556,76,72,67
"6658f42d40dcff87963d6a06",0,1,1,1,"green blob","polygon","",-,615,647,8561,4,5,5.294372294372295,10,6,5,114252,68,71,70.65677179962894,77,71,70,9078,4,6,8.185752930568079,17,11,5,84355,69,72,76.06402164111813,93,81,71
"6658f44440dcff87963d6a09",0,1,1,19,"green blob","polygon","",65,-,64,10327,4,5,8.228685258964143,46,7,5,52626,38,41,41.93306772908367,58,42,40,5966,4,10,16.168021680216803,52,23,6,16597,38,42,44.97831978319783,62,47,41
"6658f44840dcff87963d6a0c",0,1,1,18,"green blob","polygon","",82,64,65,7340,4,5,6.262798634812286,41,6,5,47806,38,41,40.7901023890785,54,41,40,4936,4,13,17.079584775086506,44,25,8,13045,39,43,45.13840830449827,56,48,41
"6658f44d40dcff87963d6a0f",0,1,1,17,"green blob","polygon","",107,65,82,7032,3,5,6.228520814880425,38,6,5,46400,38,41,41.09831709477414,53,41,40,4544,5,12,19.842794759825328,57,32,7,10714,39,44,46.786026200873366,60,52,42
"6658f45140dcff87963d6a12",0,1,1,16,"green blob","polygon","",156,82,107,9521,4,5,6.752482269503546,45,6,5,58456,38,41,41.4581560283688,56,42,40,4860,4,10.5,15.1875,55,19,6,14148,39,42,44.2125,59,45,41
"6658f45540dcff87963d6a15",0,1,1,15,"green blob","polygon","",180,107,156,6610,3,5,7.161430119176598,51,6,5,38580,39,41,41.79848320693391,57,42,40,4415,5,17,19.11255411255411,39,25,13,10602,39,45,45.896103896103895,54,48,43
"6658f45940dcff87963d6a18",0,1,1,14,"green blob","polygon","",220,156,180,6406,3,5,5.771171171171171,36,6,5,46861,39,42,42.21711711711712,57,43,41,4460,4,13.5,17.022900763358777,45,22.75,8,12120,40,45,46.25954198473283,59,49,43
"6658f45e40dcff87963d6a1b",0,1,1,13,"green blob","polygon","",272,180,220,10946,3,5,9.652557319223986,67,7.75,5,48958,39,42,43.17283950617284,63,43,41,5678,4,11,17.855345911949687,74,23,6,14554,40,43,45.76729559748428,65,48,42
"6658f46240dcff87963d6a1e",0,1,1,12,"green blob","polygon","",289,220,272,6674,4,5,7.003147953830011,42,6,5,40353,40,42,42.34312696747114,51,43,42,4182,5,15,20.10576923076923,56,28,9,9769,40,45,46.96634615384615,62,50,43
"6658f46740dcff87963d6a21",0,1,1,11,"green blob","polygon","",319,272,289,6667,4,5,5.936776491540517,36,6,5,47654,40,42,42.434550311665184,52,43,42,6367,4,13,17.348773841961854,50,24,8,16954,41,45,46.19618528610354,57,48,43
"6658f46c40dcff87963d6a24",0,1,1,10,"green blob","polygon","",375,289,319,10543,4,5,10.21608527131783,92,7,5,46131,41,43,44.700581395348834,76,44,43,5213,5,16,19.37918215613383,45,29,9,12784,42,46,47.52416356877323,56,51,44
"6658f47040dcff87963d6a27",0,1,1,9,"green blob","polygon","",389,319,375,8290,4,5,7.835538752362949,54,7,5,47454,42,44,44.852551984877124,63,45,43,9725,5,24,28.35276967930029,69,42,12.5,17044,42,47,49.690962099125365,66,54,44
"6658f47540dcff87963d6a2a",0,1,1,8,"green blob","polygon","",446,375,389,7040,3,5,8.471720818291216,39,8,5,38117,42,45,45.86883273164862,62,46,44,3313,4,20,20.201219512195124,47,28,10,8005,42,46,48.8109756097561,62,53,45
"6658f47940dcff87963d6a2d",0,1,1,7,"green blob","polygon","",467,389,446,9388,4,5,10.204347826086957,51,11,5,44388,43,46,48.24782608695652,73,49,45,2509,5,13,15.114457831325302,33,21,8,8500,45,50,51.204819277108435,63,55,47
"6658f47e40dcff87963d6a30",0,1,1,6,"green blob","polygon","",491,446,467,6596,4,6,7.985472154963681,32,9,5,40471,45,48,48.99636803874092,65,50,47,2399,8,18,18.31297709923664,29,23,14,7343,47,57,56.05343511450382,65,60,53
"6658f48140dcff87963d6a33",0,1,1,5,"green blob","polygon","",527,467,491,6260,4,5,7.699876998769987,25,9,5,41846,47,50,51.471094710947106,66,53,49,2404,5,14,15.025,26,19.25,11,9300,49,58,58.125,67,61,55.75
"6658f48540dcff87963d6a36",0,1,1,4,"green blob","polygon","",554,491,527,5263,4,5,6.943271767810026,20,8,5,40997,49,52,54.08575197889182,69,54,52,2068,5,15,15.318518518518518,27,19,12,8570,51,64,63.48148148148148,74,68,58
"6658f48840dcff87963d6a39",0,1,1,3,"green blob","polygon","",590,527,554,4757,4,5,5.780072904009721,14,6,5,46476,53,56,56.471445929526126,69,56,55,1780,4,12,12.535211267605634,22,16,8,9099,55,63,64.0774647887324,77,69,58.25
"6658f48b40dcff87963d6a3c",0,1,1,2,"green blob","polygon","",623,554,590,4189,4,5,6.010043041606886,21,5,5,43312,59,61,62.14060258249641,87,61,60,994,5,12,11.694117647058823,20,15,7,6165,61,73,72.52941176470588,85,78,66
"6658f48e40dcff87963d6a3f",0,1,1,1,"green blob","polygon","",-,610,623,3954,4,5,5.561181434599156,15,5,5,48976,66,68,68.8832630098453,96,69,68,1047,5,15,13.776315789473685,22,18,9,6564,67,88,86.36842105263158,103,96,77.5
"6658f4a140dcff87963d6a42",0,1,1,19,"green blob","polygon","",67,-,66,4133,3,5,5.192211055276382,10,6,5,32131,37,40,40.36557788944724,46,41,40,1302,5,10,11.836363636363636,23,16,7,5023,40,44,45.663636363636364,56,49.75,42
"6658f4a640dcff87963d6a45",0,1,1,18,"green blob","polygon","",88,66,67,3856,4,5,5.087071240105541,12,5,5,30626,38,40,40.403693931398415,48,41,40,803,4,7,8.542553191489361,17,11,5,4148,39,43,44.12765957446808,52,47,41
"6658f4aa40dcff87963d6a48",0,1,1,17,"green blob","polygon","",114,67,88,5868,4,5,5.850448654037886,16,6,5,41503,39,41,41.37886340977069,52,42,40,1949,4,8,9.280952380952382,21,12,6,9365,40,43,44.595238095238095,54,47,42
"6658f4ad40dcff87963d6a4b",0,1,1,16,"green blob","polygon","",144,88,114,4744,4,5,5.403189066059226,13,6,5,36173,39,41,41.199316628701595,47,42,40,1526,4,10,11.56060606060606,23,14.25,8,5948,40,44,45.06060606060606,56,47,42
"6658f4b140dcff87963d6a4e",0,1,1,15,"green blob","polygon","",185,114,144,5759,4,5,6.5443181818181815,40,6,5,37098,39,41,42.15681818181818,66,42,41,2375,4,12,14.221556886227544,32,19.5,7,7855,39,45,47.035928143712574,60,52,42
"6658f4b640dcff87963d6a51",0,1,1,14,"green blob","polygon","",233,144,185,8680,4,8,9.070010449320794,28,11,5,43302,40,44,45.24764890282132,59,47,43,3393,5,17.5,16.63235294117647,34,21,11,9920,42,47,48.627450980392155,60,52,45
"6658f4ba40dcff87963d6a54",0,1,1,13,"green blob","polygon","",275,185,233,5335,4,5,5.856201975850714,19,6,5,38482,40,42,42.241492864983535,51,43,41,1581,5,12,12.853658536585366,22,16.5,9,5838,42,47,47.46341463414634,54,50,45
"6658f4bd40dcff87963d6a57",0,1,1,12,"green blob","polygon","",302,233,275,4702,4,5,5.398392652123995,12,6,5,36528,39,42,41.93800229621125,45,42,41,1904,4,8,10.519337016574585,24,15,5,8250,41,44,45.58011049723757,55,48,42
"6658f4c140dcff87963d6a5a",0,1,1,11,"green blob","polygon","",322,275,302,4572,4,5,5.48859543817527,12,6,5,35437,41,42,42.54141656662665,45,43,42,2357,4,13,12.95054945054945,22,17,9,8628,42,47,47.40659340659341,53,50,45
"6658f4c640dcff87963d6a5d",0,1,1,10,"green blob","polygon","",346,302,322,6926,4,6,7.661504424778761,23,9,5,40339,41,44,44.62278761061947,56,46,43,2065,5,12,12.439759036144578,21,16.75,8.25,7912,42,47,47.66265060240964,54,50,45
"6658f4ca40dcff87963d6a60",0,1,1,9,"green blob","polygon","",379,322,346,4845,4,6,6.325065274151436,18,7,5,34242,42,44,44.702349869451695,54,45,43,1905,5,13,13.804347826086957,22,17,11,6633,42,48,48.06521739130435,54,51,46
"6658f4ce40dcff87963d6a63",0,1,1,8,"green blob","polygon","",432,346,379,5824,3,5,6.098429319371728,24,6,5,43060,42,45,45.089005235602095,59,45,44,1608,4,10,11.013698630136986,21,15,7,7037,43,47,48.1986301369863,57,51,45
"6658f4d240dcff87963d6a66",0,1,1,7,"green blob","polygon","",462,379,432,5175,4,5,5.661925601750547,15,6,5,42149,43,46,46.11487964989059,54,47,45,2046,4,13,12.251497005988025,18,15.5,10,8582,46,51,51.38922155688623,56,53,50
"6658f4d540dcff87963d6a69",0,1,1,6,"green blob","polygon","",510,432,462,4345,3,5,6.465773809523809,44,6,5,32233,45,47,47.96577380952381,83,48,47,1692,4,15,19.448275862068964,44,32.5,6.5,5493,46,62,63.13793103448276,84,76,50
"6658f4d940dcff87963d6a6c",0,1,1,5,"green blob","polygon","",520,462,510,5217,4,5,5.211788211788212,10,5,5,49314,47,49,49.264735264735265,55,50,49,3114,4,10.5,10.449664429530202,18,13,8,16243,48,54.5,54.506711409395976,61,57,52
"6658f4dd40dcff87963d6a6f",0,1,1,4,"green blob","polygon","",552,510,520,5073,3,5,5.771331058020478,12,6,5,46174,50,52,52.53014789533561,59,53,51,1712,6,10,9.953488372093023,14,11,9,9856,52,58,57.30232558139535,61,59,56
"6658f4e040dcff87963d6a72",0,1,1,3,"green blob","polygon","",595,520,552,4794,4,5,5.762019230769231,11,6,5,46774,53,56,56.21875,63,57,55,1675,6,9,9.25414364640884,11,10,9,10889,56,60,60.16022099447514,63,61,59
"6658f4e440dcff87963d6a75",0,1,1,2,"green blob","polygon","",620,552,595,5415,4,6,6.74346201743462,14,8,5,49803,58,61,62.021170610211705,70,63.5,60,1801,5,13,12.420689655172414,19,15,10,9784,59,68,67.47586206896551,76,71,64
"6658f4e940dcff87963d6a78",0,1,1,1,"green blob","polygon","",-,595,620,5034,4,6,5.8534883720930235,11,6,5,59098,65,68,68.71860465116279,75,69,68,1730,5,10,9.829545454545455,14,12,8,12888,67,74,73.22727272727273,80,76,71
"6658f4fc40dcff87963d6a7b",0,1,1,19,"green blob","polygon","",61,-,60,9829,4,6,7.739370078740158,46,7,5,57109,40,43,44.96771653543307,91,44,42,6913,4,14,15.675736961451246,34,23,8,22162,40,50,50.25396825396825,69,55,45
"6658f50040dcff87963d6a7e",0,1,1,18,"green blob","polygon","",79,60,61,8646,4,6,6.269760696156635,19,6,5,59853,40,43,43.40319071791153,59,44,42,7174,4,13,14.463709677419354,31,20,8,23765,40,47,47.913306451612904,58,51,44
"6658f50440dcff87963d6a81",0,1,1,17,"green blob","polygon","",113,61,79,9896,4,6,7.033404406538735,26,7,5,63543,41,44,45.16204690831557,77,45,43,6884,4,13,15.645454545454545,32,23.25,8,21805,42,49,49.55681818181818,62,54,45
"6658f50740dcff87963d6a84",0,1,1,16,"green blob","polygon","",150,79,113,7696,4,5,5.856925418569254,23,6,5,56879,41,43,43.286910197869105,53,44,42,7282,4,13,15.727861771058315,34,25,7,23384,42,48,50.505399568034555,72,55,44
"6658f50c40dcff87963d6a87",0,1,1,15,"green blob","polygon","",176,113,150,5871,4,5,5.486915887850468,15,6,5,46591,41,44,43.54299065420561,48,44,43,1765,5,8,10.14367816091954,26,12,6,8503,42,47,48.867816091954026,67,51,44
"6658f51040dcff87963d6a8a",0,1,1,14,"green blob","polygon","",228,150,176,6043,4,6,7.2895054282267795,40,7,5,38106,42,45,45.966224366706875,64,46,44,1092,5,11,12,22,15,8,4655,43,50,51.15384615384615,61,54.5,48
"6658f51540dcff87963d6a8d",0,1,1,13,"green blob","polygon","",266,176,228,4717,4,6,6.728958630527817,25,6,5,32158,42,45,45.87446504992867,64,46,44,1111,7,12,12.770114942528735,20,16.5,9,4379,43,50,50.333333333333336,60,55,45
"6658f51b40dcff87963d6a90",0,1,1,12,"green blob","polygon","",295,228,266,7799,4,6,5.802827380952381,12,6,5,60120,42,45,44.732142857142854,49,45,44,4562,4,9,11.099756690997568,30,14,6,19376,42,46,47.14355231143552,55,49,45
"6658f51f40dcff87963d6a93",0,1,1,11,"green blob","polygon","",330,266,295,6218,4,6,6.060428849902534,17,6,5,46684,43,45,45.500974658869396,52,46,45,5097,5,16,18.074468085106382,46,21,9,14458,44,50,51.269503546099294,67,54,46
"6658f52340dcff87963d6a96",0,1,1,10,"green blob","polygon","",365,295,330,6415,4,6,5.989729225023343,15,6,5,49480,44,46,46.19981325863679,53,47,45,3612,5,15,16.27027027027027,30,21,12,11508,45,51,51.83783783783784,61,55,49
"6658f52840dcff87963d6a99",0,1,1,9,"green blob","polygon","",383,330,365,6595,4,6,6.771047227926078,26,7,5,46148,44,47,47.379876796714576,61,48,46,1599,5,13,13.55084745762712,25,18,10,6053,45,51,51.29661016949152,59,53,49
"6658f52b40dcff87963d6a9c",0,1,1,8,"green blob","polygon","",427,365,383,5436,3,6,5.851453175457481,13,6,5,44484,45,48,47.88374596340151,54,49,47,2158,5,14,14.012987012987013,25,19,8,8152,45,52,52.935064935064936,61,57,49
"6658f52f40dcff87963d6a9f",0,1,1,7,"green blob","polygon","",480,383,427,6475,4,5,5.770944741532976,13,6,5,55350,46,49,49.331550802139034,55,50,49,4234,4,10,12.75301204819277,34,16.25,6,17755,47,51,53.4789156626506,68,56,50
"6658f53340dcff87963d6aa2",0,1,1,6,"green blob","polygon","",503,427,480,5838,4,5,5.712328767123288,12,6,5,52256,48,51,51.13111545988259,56,52,50,3167,5,10,12.419607843137255,31,17,6,14057,49,53,55.12549019607843,68,58,51.5
