"Id",Channel,XY,Z,Time,"Tags","Shape","Name",cy5 children,cy7 children,a594 children,cy3 children
"6791041c7ddbe0f3a737d241",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d242",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d243",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d244",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d245",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d246",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d247",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d248",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d249",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24a",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24b",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24c",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24d",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24e",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d24f",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d250",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d251",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d252",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d254",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d255",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d256",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d257",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d259",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25a",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25b",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25c",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25d",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25e",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d25f",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d260",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d261",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d262",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d263",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d264",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d265",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d266",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d267",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d268",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d269",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26a",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26b",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26c",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26d",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26e",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d26f",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d270",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d271",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d272",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d273",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d274",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d275",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d276",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d277",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d278",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d279",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27a",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27b",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27c",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27d",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27e",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d27f",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d280",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d281",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d282",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d283",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d284",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d285",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d286",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d287",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d288",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d289",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d28a",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d28b",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d28d",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d28e",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d28f",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d290",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d291",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d292",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d293",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d294",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d295",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d296",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d297",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d298",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d299",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d29a",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d29b",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d29c",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d29f",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a0",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a1",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a2",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a3",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a4",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a5",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a6",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a7",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a8",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2a9",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2aa",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2ab",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2ac",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2ad",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2ae",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2af",5,44,1,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2b0",5,44,3,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2b1",5,44,2,1,"CY7 point","point","",,,,
"6791041c7ddbe0f3a737d2b2",5,44,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d34e",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d34f",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d350",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d351",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d352",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d353",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d355",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d356",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d358",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d359",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35a",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35b",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35c",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35d",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35e",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d35f",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d360",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d361",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d362",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d363",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d364",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d365",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d366",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d367",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d368",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d369",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36a",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36b",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36c",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36d",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36e",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d36f",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d370",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d371",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d372",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d373",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d374",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d375",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d376",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d377",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d378",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d379",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37a",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37b",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37c",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37d",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37e",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d37f",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d380",5,46,2,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d381",5,46,3,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d382",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d383",5,46,1,1,"CY7 point","point","",,,,
"679104257ddbe0f3a737d384",5,46,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d1",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d2",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d3",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d4",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d5",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d6",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d7",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d8",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3d9",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3da",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3db",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3dc",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3dd",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3de",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3df",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e0",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e1",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e2",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e3",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e4",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e5",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e6",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e7",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e8",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3e9",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ea",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3eb",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ec",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ed",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ee",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ef",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f0",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f1",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f2",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f3",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f4",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f5",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f6",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f7",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f8",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3f9",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3fa",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3fb",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3fc",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3fd",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3fe",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d3ff",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d400",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d401",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d402",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d403",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d404",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d405",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d406",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d407",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d408",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d409",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40a",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40b",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40c",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40d",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40e",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d40f",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d410",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d411",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d412",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d413",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d414",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d415",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d416",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d417",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d418",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d419",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41a",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41b",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41c",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41d",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41e",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d41f",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d420",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d421",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d422",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d423",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d424",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d425",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d426",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d427",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d428",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d429",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42a",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42b",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42c",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42d",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42e",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d42f",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d430",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d431",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d432",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d433",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d434",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d435",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d436",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d437",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d438",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d439",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43a",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43b",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43c",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43d",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43e",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d43f",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d442",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d443",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d444",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d445",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d446",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d447",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d448",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d449",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44a",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44b",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44c",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44d",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44e",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d44f",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d450",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d451",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d452",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d453",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d454",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d455",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d456",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d457",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d458",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d459",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45a",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45b",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45c",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45d",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45e",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d45f",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d460",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d461",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d462",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d463",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d464",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d465",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d466",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d467",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d468",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d469",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46a",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46b",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46c",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46d",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46e",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d46f",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d470",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d471",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d472",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d473",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d474",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d475",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d476",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d477",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d478",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d479",5,49,3,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47a",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47b",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47c",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47d",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47e",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d47f",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d480",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d481",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d482",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d483",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d484",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d485",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d486",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d487",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d488",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d489",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48a",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48b",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48c",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48d",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48e",5,49,2,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d48f",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d490",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d491",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d492",5,49,1,1,"CY7 point","point","",,,,
"679104337ddbe0f3a737d493",5,49,1,1,"CY7 point","point","",,,,
