Id,Channel,XY,Z,Time,Tags,Shape,Name
669ff66e3527afc071e83cc6,0,1,1,1,"Default blob, colony",polygon,hi1
669ff66f3527afc071e83cc9,0,1,1,1,"Default blob, colony",polygon,hi1
669ff67d3527afc071e83cd5,0,1,1,1,"Default blob, colony",polygon,hi1
669ff67e3527afc071e83cdb,0,1,1,1,"Default blob, colony",polygon,hi1
669ff6833527afc071e83ce1,0,1,1,1,"Default blob, colony",polygon,hi1
669ff6853527afc071e83ce4,0,1,1,1,"Default blob, colony",polygon,hi1
669ff6873527afc071e83ce7,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8343527afc071e83d69,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8393527afc071e83d6c,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8423527afc071e83d6f,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8463527afc071e83d72,0,1,1,1,"Default blob, colony",polygon,hi1
669ff84a3527afc071e83d75,0,1,1,1,"Default blob, colony",polygon,hi1
669ff84d3527afc071e83d7b,0,1,1,1,"Default blob, colony",polygon,hi1
669ff84e3527afc071e83d7e,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8513527afc071e83d84,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8533527afc071e83d87,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8553527afc071e83d8d,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8583527afc071e83d93,0,1,1,1,"Default blob, colony",polygon,hi1
669ff85d3527afc071e83d99,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8603527afc071e83da2,0,1,1,1,"Default blob, colony",polygon,hi1
669ff8623527afc071e83da5,0,1,1,1,"Default blob, colony",polygon,hi1
66a012163527afc071e8838e,0,2,1,1,"Default blob, colony",polygon,hi2
66a012173527afc071e88391,0,2,1,1,"Default blob, colony",polygon,hi2
66a0121b3527afc071e88394,0,2,1,1,"Default blob, colony",polygon,hi2
66a0121e3527afc071e88397,0,2,1,1,"Default blob, colony",polygon,hi2
66a012223527afc071e8839d,0,2,1,1,"Default blob, colony",polygon,hi2
66a012383527afc071e883a2,0,2,1,1,"Default blob, colony",polygon,hi2
66a0123c3527afc071e883a5,0,2,1,1,"Default blob, colony",polygon,hi2
66a012483527afc071e883a8,0,2,1,1,"Default blob, colony",polygon,hi2
66a012643527afc071e883fe,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012653527afc071e88401,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012663527afc071e88404,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012683527afc071e88407,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0126a3527afc071e88444,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0126c3527afc071e88447,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0126d3527afc071e8844a,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0126f3527afc071e8844d,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012703527afc071e88450,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012723527afc071e88453,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012753527afc071e88456,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012773527afc071e88459,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012793527afc071e8845c,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0127d3527afc071e8845f,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012813527afc071e88462,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012833527afc071e88465,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012853527afc071e88468,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012863527afc071e8846b,0,5,1,1,"Default blob, colony",polygon,lohi1
66a012893527afc071e8846e,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0128a3527afc071e88472,0,5,1,1,"Default blob, colony",polygon,lohi1
66a0128e3527afc071e88475,0,5,1,1,"Default blob, colony",polygon,lohi1
