"Id",Channel,XY,Z,Time,"Tags","Shape","Name",line Blob Parent and child / parentId,line Blob Parent and child / childId,line Blob Parent and child / annotationId,red / TotalIntensity,red / MinIntensity,red / MedianIntensity,red / MeanIntensity,red / MaxIntensity,red / 75thPercentileIntensity,red / 25thPercentileIntensity,green / TotalIntensity,green / MinIntensity,green / MedianIntensity,green / MeanIntensity,green / MaxIntensity,green / 75thPercentileIntensity,green / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red Annulus intensity measurements / TotalIntensity,red Annulus intensity measurements / MinIntensity,red Annulus intensity measurements / MedianIntensity,red Annulus intensity measurements / MeanIntensity,red Annulus intensity measurements / MaxIntensity,red Annulus intensity measurements / 75thPercentileIntensity,red Annulus intensity measurements / 25thPercentileIntensity,green Annulus intensity measurements / TotalIntensity,green Annulus intensity measurements / MinIntensity,green Annulus intensity measurements / MedianIntensity,green Annulus intensity measurements / MeanIntensity,green Annulus intensity measurements / MaxIntensity,green Annulus intensity measurements / 75thPercentileIntensity,green Annulus intensity measurements / 25thPercentileIntensity
"66132b746cebf97155d4aa9c",0,1,1,19,"green blob, line","polygon","",-,-,-,15258030,25,53,64.41738227322239,664,78,36,103797830,282,400,438.2206939061563,2365,500,331,53,88.10576143669975,78,46,36,400,529.4474183317725,500,371,331,828449,25,32,39.69568758984188,408,44,29,7213672,283,313,345.6479156684236,1755,365,300
"66132b796cebf97155d4aa9f",0,1,1,19,"green blob, line","polygon","",-,-,-,7274788,28,46,52.80194520050807,684,58,39,61440955,323,415,445.9514062783524,3466,477,378,46,64.88624310422941,58,43,39,415,504.9609306292141,477,400,378,642035,28,38,39.71759975255181,128,43,34,6224241,320,371,385.04429322610576,920,400,354
"66132d816cebf97155d525aa",0,1,1,18,"green blob, line","polygon","",-,-,-,6104129,24,35,38.419986278866304,418,39,32,72744275,339,423,457.8595975553723,3520,472,395,35,44.01469320180733,39,33,32,423,512.8071488520218,472,411,395,572948,24,32,33.318678762502905,153,35,30,6899009,335,389,401.1984763898581,957,418,365
"66132d886cebf97155d525ad",0,1,1,18,"green blob, line","polygon","",-,-,-,2658786,21,40,45.04508259212198,315,51,31,23782190,284,370,402.9172384582804,1783,436,324,40,57.44680579894854,51,36,31,370,472.9653656205194,436,350,324,322336,21,27,31.325170068027212,92,33,26,3334033,284,300,324.00709426627793,832,330,295
"66132d8d6cebf97155d525b0",0,1,1,18,"green blob, line","polygon","",-,-,-,12350677,24,47,54.770186252771616,472,66,33,95059871,294,394,421.551534368071,2141,475,334,47,72.49363628879559,66,41,33,394,493.83279822178315,475,368,334,714591,23,30,35.184194977843426,405,36,28,6948652,293,321,342.1295913343181,1190,350,308
"66132da56cebf97155d525b3",0,1,1,18,"green blob, line","polygon","",-,-,-,5671318,24,44,50.0818431486829,491,56,38,51495189,341,431,454.7397938909052,2350,489,393,44,60.29756398884947,56,42,38,431,506.1448302078054,489,415,393,561505,26,37,39.224938875305625,107,43,34,5720791,335,389,399.63611596227736,794,418,368
"66132db06cebf97155d525b6",0,1,1,17,"green blob, line","polygon","",-,-,-,5929530,25,34,37.505645268411165,520,38,31,74757320,362,440,472.85729646988875,3995,487,415,34,42.914093264248706,38,33,31,440,524.0030627518711,487,429,415,543031,25,31,32.14342370072215,97,33,29,6998514,359,405,414.26032911092693,748,427,381
"66132dbb6cebf97155d525b9",0,1,1,17,"green blob, line","polygon","",-,-,-,2270119,21,37,43.150772681480355,546,47,29,21677784,307,378,412.05466745233707,2699,433,336,37,55.28194004907016,47,33,29,378,477.71382853891834,433,360,336,289878,20,26,29.33097237680866,129,29,25,3309678,305,318,334.88596579985835,813,337,314
"66132dc56cebf97155d525bc",0,1,1,17,"green blob, line","polygon","",-,-,-,9223310,23,45,50.76986167150147,460,60,34,78337111,320,409,431.20791659556664,2301,474,358,45,65.2169270116875,60,40,34,409,492.88039413484955,474,388,358,705666,24,31,38.12350081037277,364,39,29,6948603,316,346,375.397244732577,1224,388,334
"66132dcc6cebf97155d525bf",0,1,1,17,"green blob, line","polygon","",-,-,-,4668774,21,42,46.69474421163174,301,52,36,46765195,359,447,467.72210831624744,1636,500,410,42,55.669511445412795,52,39,36,447,515.3892525223303,500,432,410,506085,27,36,38.154779855247284,103,42,33,5597092,360,410,421.97617611580216,694,444,392
"66132dd76cebf97155d525c2",0,1,1,16,"green blob, line","polygon","",-,-,-,5328258,24,33,36.50867107471993,384,37,31,72945383,390,470,499.81419712905546,2913,511,450,33,41.64576010407415,37,32,31,470,546.6481868331186,511,461,450,499341,24,30,31.285069857778335,86,32,28,7081238,389,441,443.65879330868995,786,460,416
"66132de26cebf97155d525c5",0,1,1,16,"green blob, line","polygon","",-,-,-,1743509,21,36,41.02953358121147,288,45,29,17915422,331,395,421.5988610156728,1549,440,362,36,51.93710948111926,45,33,29,395,476.73852214072264,440,381,362,240549,21,26,27.754586362062998,73,28,25,3074951,329,343,354.78839275412486,603,354,339
"66132de76cebf97155d525c8",0,1,1,16,"green blob, line","polygon","",-,-,-,6810599,24,43,47.637559716577954,436,55,33,63761051,347,428,445.98439500024483,2477,481,384,43,60.79118947424492,55,39,33,428,501.7261359399137,481,409,384,571105,23,30,33.45077022198794,251,36,28,6628191,346,372,388.2264979792655,1049,402,361
"66132dec6cebf97155d525cb",0,1,1,16,"green blob, line","polygon","",-,-,-,4339907,25,39,42.67655590846961,568,47,34,49117089,387,466,482.9938048833253,2389,511,436,39,50.836513580430776,47,37,34,466,528.1602099893888,511,453,436,457975,25,32,34.04259273024604,78,36,30,5862535,387,433,435.7790083996135,645,451,407
"66132eef6cebf97155d525ce",0,1,1,15,"green blob, line","polygon","",-,-,-,5255263,25,34,36.87593325474346,261,38,32,58595775,327,386,411.1637967329067,2418,420,370,34,41.54861605812945,38,33,32,386,448.9023793179375,420,379,370,521154,25,31,32.46256384701632,77,33,30,5926900,324,366,369.1852497819858,863,382,347
"66132ef56cebf97155d525d1",0,1,1,15,"green blob, line","polygon","",-,-,-,1197168,22,36,40.02166282218433,196,44,30,10519025,276,334,351.6539631598302,1086,370,303,36,49.17021805305336,44,33,30,334,394.01602783127294,370,321,303,216558,22,26,29.37973137973138,129,29,25,2236701,274,286,303.44607244607244,725,299,283
"66132efe6cebf97155d525d4",0,1,1,15,"green blob, line","polygon","",-,-,-,4780904,23,39,43.78678585166597,427,50,31,40810596,288,356,373.7713259941751,2498,402,318,39,54.68424416746564,50,36,31,356,420.5379219861735,402,340,318,462188,22,29,32.26893807163304,106,34,27,4713526,286,311,329.08790057948755,664,338,300
"66132f036cebf97155d525d7",0,1,1,15,"green blob, line","polygon","",-,-,-,3474497,24,35,38.339700300141246,684,42,31,36062057,325,382,397.930537164548,2458,420,357,35,44.466369890732494,42,33,31,382,432.3783893160664,420,371,357,407832,25,30,32.01444383389591,102,33,29,4587790,323,354,360.1373734202057,661,365,342
"66132f7c6cebf97155d525da",0,1,1,14,"green blob, line","polygon","",-,-,-,3667560,24,33,35.913866883403024,237,37,31,43076946,347,403,421.8226025988778,1822,434,387,33,39.78859020002408,37,32,31,403,451.584816744922,434,396,387,450122,24,31,32.12174409476914,107,33,29,5426263,344,387,387.23064297438094,636,399,363
"66132f976cebf97155d525dd",0,1,1,14,"green blob, line","polygon","",-,-,-,1193420,22,29,33.49668799820366,286,37,26,11976649,289,315,336.15833052655216,1517,353,301,29,40.55955368106348,37,27,26,315,367.5658000106775,353,305,301,212487,21,26,26.897088607594938,134,27,25,2425422,290,301,307.0154430379747,673,303,298
"66132f9b6cebf97155d525e0",0,1,1,14,"green blob, line","polygon","",-,-,-,3535575,21,35,38.90934002443131,279,45,28,33661958,304,353,370.45305776574554,1722,394,323,35,47.591497340371326,45,32,28,353,408.7691931440683,394,340,323,401063,21,28,31.298813797409085,193,32,26,4353337,306,321,339.73287029811144,967,344,315
"66132fa16cebf97155d525e3",0,1,1,14,"green blob, line","polygon","",-,-,-,3074813,21,33,35.22606772981395,316,39,29,34971832,336,387,400.64879479424434,981,423,363,33,40.62057975413568,39,31,29,387,433.90984974958263,423,376,363,379113,24,29,30.358183856502244,112,31,28,4621115,335,364,370.04444266495835,690,378,351
"66132fd66cebf97155d525e6",0,1,1,13,"green blob, line","polygon","",-,-,-,3437884,24,32,34.4670757138274,196,36,31,43794174,378,426,439.06574831568815,2672,449,412,32,37.504149090657634,36,32,31,426,460.5541802088376,449,421,412,446597,25,32,32.89364366207557,96,34,30,5708466,377,419,420.45120424246886,686,432,400
"66132fdc6cebf97155d525e9",0,1,1,13,"green blob, line","polygon","",-,-,-,2628447,22,32,36.03574170551138,277,40,27,27909456,325,364,382.6358102550041,1602,401,344,32,43.30018776007307,40,30,27,364,415.1242007510403,401,353,344,348119,22,27,29.4991102448945,155,30,26,4186341,325,344,354.7445979154309,859,359,337
"66132fe16cebf97155d525ec",0,1,1,13,"green blob, line","polygon","",-,-,-,757188,21,29,34.60165425215921,202,37,26,7941766,310,336,362.91943517799206,962,377,322,29,42.424972052627055,37,27,26,336,398.4814687419383,377,327,322,164417,20,25,26.527428202646014,62,27,25,2023047,310,321,326.40319457889643,506,325,319
"66132fe66cebf97155d525ef",0,1,1,13,"green blob, line","polygon","",-,-,-,2254852,23,33,34.93890326479384,144,38,30,27863028,370,416,431.7372669941274,1097,450,401,33,39.66926581391274,38,31,30,416,460.52788972606743,450,408,401,343248,23,29,29.967522262964902,343,31,28,4577316,366,398,399.6259821896281,585,407,386
"66132fee6cebf97155d525f2",0,1,1,12,"green blob, line","polygon","",-,-,-,3026365,24,31,33.34323079635097,171,35,30,42754470,414,462,471.0509673438808,1141,479,448,31,36.13769980653281,35,31,30,462,489.8557824151468,479,456,448,401258,25,30,31.24089068825911,70,32,29,5841130,414,452,454.7749922142635,1126,469,431
"66132ffc6cebf97155d525f5",0,1,1,12,"green blob, line","polygon","",-,-,-,556098,21,28,30.91322474845739,115,34,25,6798651,337,364,377.93379287342265,1001,394,350,28,35.81449759766033,34,27,25,364,401.6628368498015,394,357,350,159022,21,25,26.50808468078013,111,27,24,2139261,338,349,356.6029338223037,991,355,346
"661330056cebf97155d525f8",0,1,1,12,"green blob, line","polygon","",-,-,-,1603629,22,31,33.67907172109629,252,37,27,19138687,356,391,401.9465924603591,959,420,372,31,39.679732543241514,37,29,27,391,427.92713004484307,420,382,372,280152,22,27,28.8519052523172,72,30,26,3711525,357,372,382.2373841400618,561,390,367
"661330236cebf97155d525fb",0,1,1,12,"green blob, line","polygon","",-,-,-,1096618,24,34,35.72976671445328,139,39,30,14625519,409,466,476.52544637038966,763,500,442,34,40.63208627025725,39,32,30,466,506.732634496054,500,456,442,257753,24,29,30.56842979127135,77,32,28,3743794,406,438,443.998339658444,644,452,428
"6613302d6cebf97155d525fe",0,1,1,11,"green blob, line","polygon","",-,-,-,2112252,24,31,33.12660947571476,177,34,29,24023549,332,364,376.763154180324,906,381,354,31,36.62876955799656,34,30,29,364,398.0586521371755,381,360,354,350785,24,30,31.466182274847505,83,32,29,4070095,331,364,365.09642985288843,554,375,346
"661330396cebf97155d52601",0,1,1,11,"green blob, line","polygon","",-,-,-,285706,21,29,32.37094946748244,150,37,25,2853099,277,308,323.26070700203945,1000,344,287,29,38.5477267830209,37,27,25,308,354.23831070889895,344,297,287,117290,21,25,25.73842440201887,48,26,24,1320805,275,285,289.8409041035769,398,288,283
"6613304f6cebf97155d52604",0,1,1,11,"green blob, line","polygon","",-,-,-,881239,21,31,33.901631145649,207,37,27,8641974,291,321,332.4603370008463,809,347,304,31,40.25768689338371,37,29,27,321,357.6505149292435,347,313,304,241344,22,26,27.985157699443413,63,29,25,2662675,289,302,308.75173933209646,505,313,298
"6613305c6cebf97155d52607",0,1,1,11,"green blob, line","polygon","",-,-,-,801488,25,34,36.03488894883554,127,39,30,8703183,335,380,391.2949824656056,801,410,359,34,40.87320773591197,39,33,30,380,418.9984161387129,410,371,359,216437,24,29,30.915154977860304,134,32,28,2511077,335,353,358.67404656477646,656,364,346
"661330816cebf97155d5260a",0,1,1,10,"green blob, line","polygon","",-,-,-,915284,25,32,36.322235009325766,196,37,30,10458224,361,388,415.0253581491329,1254,415,380,32,42.00507278341421,37,31,30,388,445.5340391118953,415,384,380,315628,25,30,31.537569944044765,67,33,29,3859891,358,382,385.68055555555554,554,391,374
"661330886cebf97155d5260d",0,1,1,10,"green blob, line","polygon","",-,-,-,331548,21,26,28.98653610771114,80,32,24,3691838,292,306,322.76954012939325,614,338,299,26,33.359677695868335,32,25,24,306,345.22749871421223,338,301,299,122114,21,24,24.835062029692903,50,25,24,1482468,291,299,301.4984746796827,410,302,298
"661330906cebf97155d52610",0,1,1,10,"green blob, line","polygon","",-,-,-,515015,24,35,36.55699886428166,279,39,30,5787669,356,402,410.8226149914821,1077,429,380,35,41.98424776398345,39,33,30,402,438.0018689093579,429,393,380,162919,25,29,29.964870332904177,70,31,28,2045518,350,373,376.22181350009197,519,381,365
"6613309e6cebf97155d52613",0,1,1,10,"green blob, line","polygon","",-,-,-,413199,22,31,33.84934873433276,126,38,27,4258682,309,340,348.87212255263375,651,366,322,31,40.09879032258065,38,29,27,340,371.90462158808936,366,331,322,138307,22,26,27.952101859337105,76,29,25,1629613,309,320,329.34781729991914,639,332,316
"661330d86cebf97155d52616",0,1,1,9,"green blob, line","polygon","",-,-,-,750843,25,32,36.87471761123662,139,37,30,9160521,394,419,449.88316471859343,1222,442,410,32,43.11598802938242,37,31,30,419,483.6806021583386,442,415,410,359405,25,30,31.087708675720094,107,32,29,4791638,388,412,414.46570365885304,629,419,404
"6613371e6cebf97155d5b141",0,1,1,9,"green blob, line","polygon","",-,-,-,228501,20,25,28.644979315532154,91,30,24,2743433,310,322,343.9178889306757,661,353,319,25,32.11264864864865,30,25,24,322,362.11502702702705,353,321,319,98910,20,24,25.296675191815858,139,25,23,1271471,310,320,325.1843989769821,873,322,318
"661337286cebf97155d5b144",0,1,1,9,"green blob, line","polygon","",-,-,-,505891,22,28,31.54917368256938,318,33,26,5793909,329,348,361.3289055191768,860,369,340,28,36.75381365876555,33,27,26,348,379.72001877493545,369,344,340,158455,22,26,28.591663659328763,113,29,25,1944414,329,342,350.8505954529051,558,355,338
"661337366cebf97155d5b147",0,1,1,9,"green blob, line","polygon","",-,-,-,661612,24,32,33.88017206063089,101,37,29,8263685,381,413,423.1710876689881,666,439,399,32,38.484749034749036,37,30,29,413,444.49816602316605,439,407,399,180870,24,28,30,70,30,27,2437769,382,400,404.34052081605574,591,408,392
"661337636cebf97155d5b14d",0,1,1,8,"green blob, line","polygon","",-,-,-,711476,24,31,37.0386797855172,170,39,29,9378636,433,459,488.2417616742152,1054,488,450,31,43.81989627534182,39,30,29,459,520.0760018859029,488,455,450,183575,24,29,30.889281507656065,96,31,28,2696621,427,452,453.7474339559145,614,460,443
"661337896cebf97155d5b150",0,1,1,8,"green blob, line","polygon","",-,-,-,113159,21,27,30.04753053637812,81,33,25,1455654,343,370,386.5252257036644,748,406,351,27,34.610919822921794,33,26,25,370,415.42203639940976,406,360,351,71008,20,24,24.40976280508766,35,25,23,1020269,341,348,350.7284290134067,407,351,346
"6613379a6cebf97155d5b153",0,1,1,8,"green blob, line","polygon","",-,-,-,559486,21,27,31.44062939027817,438,32,25,6973982,360,379,391.9068277606069,991,400,372,27,36.52498727735369,32,26,25,379,408.2055979643766,400,376,372,192841,21,25,26.489148351648353,83,26,24,2729308,356,371,374.9049450549451,519,376,368
"661337a26cebf97155d5b156",0,1,1,8,"green blob, line","polygon","",-,-,-,450404,24,31,33.24750867350705,96,36,28,6201891,420,447,457.8054919908467,657,472,437,31,38.044568644310694,36,29,28,447,477.53912295786756,472,443,437,164421,24,28,31.09322995461422,103,30,27,2370214,419,439,448.2250378214826,717,448,430
"661337f26cebf97155d5b15b",0,1,1,7,"green blob, line","polygon","",-,-,-,47027,21,28,29.782773907536416,47,34,25,492910,273,302,312.1659278024066,405,334,283,28,34.125452352231605,34,26,25,302,337.34981905910735,334,291,283,49394,21,24,24.3920987654321,31,25,24,569735,273,281,281.3506172839506,310,282,279
"661337fa6cebf97155d5b15e",0,1,1,7,"green blob, line","polygon","",-,-,-,292236,21,28,31.349066723878995,98,34,26,2942625,288,303,315.6645569620253,522,324,297,28,36.740679370339684,34,27,26,303,333.36205468102736,324,299,297,127500,20,26,26.326657030766054,63,27,25,1448046,286,296,298.9977286805699,418,299,294
"661338046cebf97155d5b161",0,1,1,7,"green blob, line","polygon","",-,-,-,281864,25,34,35.72420785804816,105,39,29,2918054,333,362,369.8420785804816,635,383,348,34,41.199710564399425,39,32,29,362,389.0817655571635,383,356,348,146603,25,29,30.68292172457095,82,31,28,1685038,333,347,352.66596902469655,528,355,342
"6613380f6cebf97155d5b164",0,1,1,7,"green blob, line","polygon","",-,-,-,353967,25,31,36.39389265885256,113,38,29,3820390,340,360,392.8017684556858,993,394,351,31,42.878474218899754,38,30,29,360,428.9662641364769,394,355,351,174371,25,31,37.29860962566845,168,39,29,1777021,338,359,380.1114438502674,936,375,350
"661fffb3fa8eb00139d37743",0,1,1,1,"green blob, line","polygon","",-,8,9,3731,29,39,39.691489361702125,52,44,36,40259,390,425.5,428.28723404255317,479,443,411,39,43.73076923076923,44,37,36,425.5,443.53846153846155,443,419,411,19167,23,27,27.187234042553193,48,27,26,266366,368,376,377.8241134751773,413,379,375
"66200196fa8eb00139d37749",0,1,1,1,"green blob, line","polygon","",-,0,1,3477,26,39,39.06741573033708,50,44,34,33693,347,379,378.5730337078652,406,392,366,39,42.60377358490566,44,37.2,34,379,388.22641509433964,392,372.2,366,16860,22,25,25.353383458646615,36,26,24,224712,331,337,337.91278195488724,360,339,335
"66200199fa8eb00139d3774c",0,1,1,1,"green blob, line","polygon","",-,2,3,2953,31,39,39.373333333333335,48,43,35,28226,355,373,376.3466666666667,409,387,365.5,39,43.07692307692308,43,37,35,373,387.43589743589746,387,368,365.5,16462,22,25,25.965299684542586,35,27,24,216549,333,340,341.55993690851733,364,344,338
"662001f0fa8eb00139d3774f",0,1,1,1,"green blob, line","polygon","",-,10,11,4447,24,31,31.316901408450704,38,34,29,53670,355,376,377.9577464788732,404,386.75,368,31,33.27906976744186,34,30,29,376,384.83720930232556,386.75,374,368,19288,21,24,24.477157360406093,31,25,24,277284,344,351,351.88324873096445,370,354,349
"66200223fa8eb00139d37752",0,1,1,1,"green blob, line","polygon","",-,4,5,5708,30,46,46.40650406504065,60,52,42,45755,362,372,371.9918699186992,383,375,368,46,51.38805970149254,52,45,42,372,375.3880597014925,375,370,368,20537,23,26,27.382666666666665,45,28,25,267471,346,356,356.628,374,358,354
"66200282fa8eb00139d37755",0,1,1,1,"green blob, line","polygon","",-,6,7,3117,29,37,36.67058823529412,45,40,33,37896,397,444,445.83529411764704,486,462,432,37,39.42,40,36,33,444,459.14,462,438.2,432,18077,23,26,26.74112426035503,37,27,26,268750,386,396,397.5591715976331,425,399,394
"662007c0fa8eb00139d37767",0,1,1,1,"green blob, line","polygon","",-,12,13,3867,28,36,35.477064220183486,43,38,33,41881,362,382,384.22935779816515,410,393,375,36,37.583333333333336,38,34,33,382,392.06666666666666,393,380,375,19630,23,26,27.416201117318437,47,28,25,256781,349,356,358.6326815642458,404,360,354
"66200875fa8eb00139d37794",0,1,1,1,"green blob, line","polygon","",-,-,-,2843,30,39,38.945205479452056,48,42,36,28255,361,386,387.05479452054794,414,401,375,39,41.81818181818182,42,38,36,386,395.9318181818182,401,380.8,375,16628,21,24,24.892215568862277,43,25,23,226051,328,335,338.3997005988024,378,339,333
"66200899fa8eb00139d3779d",0,1,1,1,"green blob, line","polygon","",-,26,27,5351,24,44,45.73504273504273,76,57,33,42379,349,361,362.21367521367523,381,369,355,44,56.55555555555556,57,40.400000000000006,33,361,368.4920634920635,369,358,355,20115,22,25,27.8601108033241,53,29,24,257540,345,351,356.70360110803324,425,354,350
"66200ffcfa8eb00139d379ab",0,1,1,1,"green blob, line","polygon","",-,24,25,4003,29,38,37.764150943396224,44,41,35,50017,448,470.5,471.85849056603774,495,481,462,38,40.193548387096776,41,37,35,470.5,479.61290322580646,481,467,462,20704,25,29,29.078651685393258,37,30,28,313746,428,440,440.65449438202245,467,443,437
"662012c2fa8eb00139d37ae8",0,1,1,1,"green blob, start, line","polygon","",-,14,15,6321,46,54,54.491379310344826,64,58,51,66712,554,573,575.1034482758621,595,583.25,567,54,57.09230769230769,58,53,51,573,582.6923076923077,583.25,571,567,30871,38,43,43.115921787709496,52,44,41,391769,527,548,547.163407821229,569,553,540.75
"663cef2140dcff8796d5a538",0,1,1,7,"green blob, line","polygon","",-,-,-,39828,28,34,34.87565674255692,48,38,31,385795,307,334,337.82399299474605,402,349,323,34,38.1402027027027,38,33,31,334,352.6368243243243,349,329,323,59612,24,30,30.061522945032777,144,30,29,624999,304,315,315.178517397882,379,317,312
"663cef2d40dcff8796d5a53b",0,1,1,6,"green blob, line","polygon","",-,-,-,26346,27,35,35.65087956698241,47,39,32,270623,332,363,366.20162381596754,418,381,348,35,39.15696202531645,39,34,32,363,382.6860759493671,381,357,348,53035,25,29,31.014619883040936,119,31,29,586096,327,337,342.74619883040936,500,340,335
"663cef4440dcff8796d5a53e",0,1,1,5,"green blob, line","polygon","",-,-,-,9613,27,39.5,46.66504854368932,100,56,33,80419,351,381,390.38349514563106,465,407,369,39.5,58.176991150442475,56,37,33,381,409.8053097345133,407,376,369,25434,26,29,29.957597173144876,48,30,28,305099,346,355,359.3627797408716,425,360,353
"663cef4d40dcff8796d5a541",0,1,1,4,"green blob, line","polygon","",-,-,-,15534,29,47,46.648648648648646,68,54,39,125700,318,377,377.47747747747746,449,405,347,47,53.089473684210525,54,43,39,377,400.9789473684211,405,365.8,347,37298,26,31,33.81504986400725,74,34,30,358842,308,320,325.3327289211242,403,329,316
"663cef5240dcff8796d5a544",0,1,1,3,"green blob, line","polygon","",-,-,-,9727,28,41,42.85022026431718,64,50,36,82561,338,362,363.704845814978,403,373,352.5,41,49.57142857142857,50,39,36,362,375.3109243697479,373,358,352.5,30557,27,30,32.92780172413793,59,34,29,324569,328,340,349.7510775862069,446,351,336
"663cef5740dcff8796d5a547",0,1,1,2,"green blob, line","polygon","",-,-,-,8129,28,37,37.288990825688074,50,41,33,84741,364,387,388.7201834862385,416,398,378,37,41.48695652173913,41,35,33,387,398.7739130434783,398,383,378,26779,26,29,28.856681034482758,36,29,28,341459,360,368,367.95150862068965,381,370,366
"663cef9340dcff8796d5a54d",0,1,1,6,"green blob, line","polygon","",-,-,-,179347,40,52,56.06345733041576,141,59,47,1616478,456,503,505.3072835261019,687,518,485,52,63.022246337493215,59,50,47,503,521.308735756918,518,497,485,122267,38,46,48.30778348478862,115,49,44,1243840,446,490,491.4421177400237,682,504,471
"663cef9a40dcff8796d5a550",0,1,1,5,"green blob, line","polygon","",-,-,-,74790,41,56,59.451510333863276,143,62,49,685398,502,546,544.8314785373609,602,560,529,56,67.50271002710028,62,53,49,546,557.6476964769648,560,540,529,92467,39,46,50.44571740316421,138,51,43,971876,493,525,530.2105837424987,706,536,509
"663cefa740dcff8796d5a553",0,1,1,5,"green blob, line","polygon","",-,-,-,75714,39,56,58.92140077821011,143,62,48,698228,503,545,543.368093385214,616,560,525,56,67.49795361527967,62,53,48,545,557.7175989085948,560,538,525,92776,39,46,50.230644288034654,139,51,43,978750,495,524,529.9133730373579,706,536,508
"663cefaf40dcff8796d5a556",0,1,1,4,"green blob, line","polygon","",-,-,-,37608,44,63,69.64444444444445,190,71,56,270922,456,503,501.7074074074074,618,515,485,63,78.88662790697674,71,60,56,503,512.8546511627907,515,497,485,75014,39,48,53.23917672107878,165,57,45,677980,441,475,481.17814052519515,707,486,459
"663cefc140dcff8796d5a559",0,1,1,3,"green blob, line","polygon","",-,-,-,20457,44,53,56.66759002770083,85,63,48,196661,504,532,544.7673130193906,641,563,518,53,64.19895287958116,63,51,48,532,568.7068062827225,563,527,518,51616,42,47,48.37488284910965,77,50,46,551415,492,517,516.7900656044986,668,523,507
"663cefe240dcff8796d5a55c",0,1,1,2,"green blob, line","polygon","",-,-,-,25935,44,54,54.71518987341772,73,59,49,268885,533,564,567.2679324894515,615,579.75,554,54,59.5,59,52,49,564,580.868,579.75,559,554,73890,42,48,50.67901234567901,211,51,46,803644,525,550,551.1961591220851,709,559,539
"663cf01e40dcff8796d5a55f",0,1,1,6,"green blob, line","polygon","",-,-,-,81954,31,39,42.48522550544323,72,47,35,817925,349,397,424.01503369621565,688,458,370,39,48.59441233140655,47,37,35,397,469.4942196531792,458,384,370,82088,29,34,33.89265070189926,60,34,33,867473,344,357,358.1639141205615,449,361,353
"663cf02740dcff8796d5a562",0,1,1,5,"green blob, line","polygon","",-,-,-,31886,31,52,64.54655870445345,153,84.5,40,279678,380,461,566.1497975708502,1044,706,411.25,52,83.06007067137809,84.5,47,40,461,682.2014134275619,706,441,411.25,44143,29,33,33.90399385560676,79,34,32,506518,376,384,389.0307219662058,870,387.75,382
"663cf02e40dcff8796d5a565",0,1,1,4,"green blob, line","polygon","",-,-,-,41637,32,39,47.10067873303167,111,48,36,352758,335,369,399.0475113122172,746,403.25,355.75,39,56.721518987341774,48,38,36,369,437.7236286919831,403.25,364,355.75,70629,30,35,35.74342105263158,73,36,34,686197,333,345,347.2656882591093,529,348,341
"663cf03240dcff8796d5a568",0,1,1,3,"green blob, line","polygon","",-,-,-,29395,32,48,56.31226053639847,108,69,40,220337,363,403,422.1015325670498,616,440,384,48,70.3169014084507,69,44,40,403,454.8380281690141,440,393,384,46111,30,34,34.03025830258303,53,35,33,494640,354,364,365.0479704797048,404,366.5,362
"663cf03740dcff8796d5a56b",0,1,1,2,"green blob, line","polygon","",-,-,-,18061,31,58,61.852739726027394,107,80.25,41,136015,392,448.5,465.80479452054794,613,504,417,58,78.98113207547169,80.25,49.400000000000006,41,448.5,507.22641509433964,504,433.4,417,37876,29,33,33.908683974932856,73,34,32,442856,385,394,396.46911369740377,493,397,392
"663cf03f40dcff8796d5a56e",0,1,1,1,"green blob, line","polygon","",-,16,17,11100,26,49,53.6231884057971,101,70,35,96126,390,448,464.3768115942029,601,503.5,417.5,49,69.33035714285714,70,41.400000000000006,35,448,504.54464285714283,503.5,435,417.5,25802,24,27,29.023622047244096,52,29,27,352300,386,394,396.28796400449943,434,398,392
"663cf0df40dcff8796d5a57a",0,1,1,2,"green blob, line","polygon","",-,-,-,20347,32,47,53.97082228116711,117,61,39,164298,392,431,435.80371352785147,521,456,410,47,65.17351598173516,61,44,39,431,455.6575342465753,456,422,410,42629,30,34,34.545380875202596,63,35,33,489142,384,396,396.387358184765,429,399,393
"663cf0f240dcff8796d5a57d",0,1,1,3,"green blob, line","polygon","",-,-,-,29766,32,43,50.62244897959184,126,54,37,234460,358,391.5,398.74149659863946,480,420,372,43,59.635854341736696,54,40,37,391.5,416.28011204481794,420,382.8,372,54097,30,34,34.96897220426632,92,35,33,563666,353,364,364.360698125404,412,366,361
"663cf10540dcff8796d5a580",0,1,1,4,"green blob, line","polygon","",-,-,-,17265,32,41,42.52463054187192,58,48,36,160068,335,382,394.25615763546796,491,427,358,41,47.93055555555556,48,39,36,382,426.60648148148147,427,371,358,46342,31,34,34.53204172876304,68,35,33,460154,335,343,342.8867362146051,371,345,340
