"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red 90 / 90.0thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId,colony Blob Blob metrics / Perimeter,colony Blob Blob metrics / Centroid / y,colony Blob Blob metrics / Centroid / x,colony Blob Blob metrics / Area,red annulus / TotalIntensity,red annulus / MinIntensity,red annulus / MedianIntensity,red annulus / MeanIntensity,red annulus / MaxIntensity,red annulus / 75thPercentileIntensity,red annulus / 25thPercentileIntensity,green annulus / TotalIntensity,green annulus / MinIntensity,green annulus / MedianIntensity,green annulus / MeanIntensity,green annulus / MaxIntensity,green annulus / 75thPercentileIntensity,green annulus / 25thPercentileIntensity,green 90 / 90.0thPercentileIntensity
"663e304b40dcff8796f214b2",0,1,1,3,"green blob, colony","polygon","",111708,22,29,39.93850554165177,249,44,26,948498,313,324,339.1126206649982,526,346,320,29,51.943333333333335,44,27,26,324,355.75866666666667,346,322,320,71,-,-,-,270.7637745279344,1780.669668911223,3533.8332339624626,2798.418435849597,79134,22,26,29.98635846911709,124,27,25,851802,309,319,322.7745358090186,423,322,317,389
"663e304b40dcff8796f214b3",0,1,1,2,"green blob, colony","polygon","",19638,20,24,26.827868852459016,61,26,23,263640,345,355,360.1639344262295,427,358.25,353,24,31.02777777777778,26,23,23,355,367.9277777777778,358.25,354,353,39,-,-,-,128.9351307275865,2858.1860982100015,3206.0180153357273,725.002796086429,34197,18,23,23.981065918653577,58,24,22,506742,343,353,355.35904628330997,428,356,351,380.9
"663e304b40dcff8796f214b4",0,1,1,1,"green blob, colony","polygon","",19956,21,23,24.336585365853658,43,24,23,267692,317,324,326.45365853658535,371,326,322,23,25.62683438155136,24,23,23,324,329.50524109014674,326,323,322,28,-,8,9,120.33945534574832,2849.208362922241,3166.4610881327985,798.8884313563989,32037,20,23,22.72127659574468,25,23,22,455272,316,323,322.88794326241134,330,324,321,335.1
"663e304b40dcff8796f214b5",0,1,1,2,"green blob, colony","polygon","",49434,21,35,41.12645590682197,129,52,26,444891,342,361,370.12562396006655,452,385,351,35,53.349304482225655,52,30.400000000000034,26,361,386.35857805255023,385,355,351,65,-,-,-,201.99837147321978,1750.229668131946,3605.189143563629,1205.2594253411467,50620,22,25,25.31,60,26,24,696384,339,348,348.192,375,350,346,407.9000000000001
"663e304b40dcff8796f214b7",0,1,1,8,"green blob, colony","polygon","",284410,20,27,29.925294612794612,128,33,24,3683363,343,375,387.5592382154882,870,404,354,27,34.96462450592885,33,26,24,375,414.8762845849802,404,366,354,38,-,-,-,494.25133445575375,1981.6678867924097,4125.5095522090305,9522.011245415613,113297,20,24,25.380152329749105,96,25,23,1605382,340,352,359.6285842293907,659,357,349,437
"663e304b40dcff8796f214b8",0,1,1,8,"green blob, colony","polygon","",667687,20,25,28.788298193420427,158,28,24,8575696,331,351,369.7536325615487,746,364,345,25,33.292278344530146,28,24,24,351,392.72721240772995,364,348,345,40,-,-,-,722.0367320744899,2629.0177199774907,4584.081612934418,23227.796587992416,175134,21,24,26.832235330167,100,26,23,2324182,327,348,356.0873295541596,565,358,338,427
"663e304b40dcff8796f214b9",0,1,1,7,"green blob, colony","polygon","",187749,21,32,33.036952313918704,116,37,26,1860327,278,321,327.34946331163115,632,349,298,32,39.12393887945671,37,29,26,321,355.2797962648557,349,310,298,42,-,-,-,361.01836603724405,1976.4056249696405,4166.777515214365,5703.047472399747,85654,21,24,25.14797416324134,68,25,23,985880,276,284,289.4539048737522,442,287,282,371
"663e304b40dcff8796f214ba",0,1,1,7,"green blob, colony","polygon","",334142,22,25,29.778272881204884,425,29,24,3467893,271,284,309.05382764459495,2462,303,280,25,34.2845554834523,29,25,24,284,332.81148604802075,303,283,280,36,-,-,-,567.314575201387,2619.1213905175177,4593.575893452785,11207.527300011492,135373,22,25,25.988289498944134,82,26,24,1482564,269,281,284.6158571702822,452,287,277,345
"663e304b40dcff8796f214bb",0,1,1,6,"green blob, colony","polygon","",97735,21,31,32.54578754578755,76,37,26,1041511,297,342,346.8235098235098,566,370,313.5,31,38.20593692022263,37,29,26,342,373.77674706246137,370,331,313.5,43,-,-,-,257.8702614551762,1960.5895822670545,4176.75197868782,3001.603932841994,64287,20,24,25.74569483380056,108,26,23,777266,296,305,311.27993592310776,438,313,302,393
"663e304b40dcff8796f214bc",0,1,1,6,"green blob, colony","polygon","",114420,22,28,32.386074157939426,90,37,25,1198369,290,318,339.1930370789697,656,361,300,28,38.974553329723875,37,26,25,318,373.5425013535463,361,308,300,45,-,-,-,322.3378268189672,2579.397791902399,4609.494886055257,3528.039084140402,75442,21,24,25.299128101945005,54,25,24,900926,287,297,302.121395036888,445,301,294,410.8000000000002
"663e304b40dcff8796f214bd",0,1,1,5,"green blob, colony","polygon","",86699,20,28,30.21924015336354,60,34,24,1056915,329,356,368.39142558382713,496,386,341,28,35.34453781512605,34,26,24,356,391.0678733031674,386,349,341,41,-,-,-,244.97674838241755,2003.684676373743,4188.063304010804,2867.686218915179,59494,20,23,23.873996789727126,41,24,22,849665,327,337,340.957062600321,440,341,335,416
"663e304b40dcff8796f214be",0,1,1,5,"green blob, colony","polygon","",104885,22,24,29.470356841809497,146,31,23,1242017,315,325,348.97920764259624,937,357,321,24,35.047362755651235,31,24,23,325,374.46124865446717,357,323,321,44,-,-,-,283.65728760069305,2625.5494281806905,4620.543880819175,3564.9819017754103,64644,21,23,24.004455997029336,44,24,23,872682,314,323,324.0556999628667,396,325,319,414.2000000000003
"663e304b40dcff8796f214bf",0,1,1,4,"green blob, colony","polygon","",146344,23,32,39.30808487778673,173,44,26,1179963,282,303,316.93875906526995,561,326,292,32,49.62738386308069,44,29,26,303,336.94278728606355,326,297,292,64,-,-,-,300.84863836437216,2626.6732666801176,4672.930301462114,3721.988876724083,79429,23,26,26.654026845637585,109,26,25,870945,281,290,292.2634228187919,434,294,287,363.8000000000002
"663e304b40dcff8796f214c0",0,1,1,4,"green blob, colony","polygon","",85500,21,25,28.720188108834396,55,32,24,910897,278,287,305.9781659388646,431,323,284,25,33.85177595628415,32,24,24,287,328.37636612021856,323,286,284,42,-,-,-,279.35944990977305,2004.4229292678667,4126.839257622477,2955.425410798204,68320,20,24,25.303703703703704,77,25,23,777166,276,286,287.8392592592593,365,288,284,362
"663e304b40dcff8796f214c1",0,1,1,3,"green blob, colony","polygon","",54966,22,27,37.29036635006784,162,42,25,495518,308,317,336.17232021709634,492,343,314,27,46.49399038461539,42,26,25,317,353.4110576923077,343,316,314,61,-,-,-,163.31783225494564,2653.2994727350447,4676.227403906854,1459.2412965816497,49006,22,25,27.195338512763595,74,26,25,574365,306,315,318.7375138734739,416,318,313,394.70000000000005
"663e304b40dcff8796f214c2",0,1,1,3,"green blob, colony","polygon","",17845,21,26,29.544701986754966,53,34,24,199992,298,319,331.112582781457,423,349,306,26,35.20723684210526,34,25,24,319,354.3717105263158,349,312,306,42.700000000000045,-,-,-,103.14810458206966,1993.8495770110653,4120.946519225941,591.0850821596403,31099,21,24,24.662172878667725,49,25,23,389064,296,306,308.5360824742268,367,309,304,377
"663e304b40dcff8796f214c3",0,1,1,2,"green blob, colony","polygon","",47500,22,31,35.2112676056338,136,39,26,487870,341,357,361.653076352854,451,370,348,31,43.391910739191076,39,28,26,357,373.11576011157604,370,352,348,48,-,-,-,167.61566994586337,2678.805112871839,4764.8148282997845,1343.7949914723156,44216,22,25,25.065759637188208,36,26,24,613346,338,347,347.7018140589569,380,349,345,384
"663e304b40dcff8796f214c4",0,1,1,2,"green blob, colony","polygon","",42217,21,26,38.44899817850637,152,39,24,409520,332,342,372.9690346083789,705,359,338,26,50.99486301369863,39,25,24,342,403.46061643835617,359,340,338,69.30000000000007,-,-,-,154.72215687310518,1973.745364532409,4051.999357152144,1117.5202334580863,42835,21,24,25.649700598802394,65,25,23,567135,331,338,339.60179640718565,392,340,336,465.8000000000004
"663e304b40dcff8796f214c6",0,1,1,1,"green blob, colony","polygon","",18148,22,31,34.241509433962264,64,39.75,26,185902,327,344,350.7584905660377,409,360.75,336,31,41.61764705882353,39.75,28,26,344,364.7647058823529,360.75,339.6,336,51,-,6,7,103.14810458207103,1969.3672940417666,4015.937424775354,521.8172990940664,29308,21,24,23.944444444444443,30,25,23,406260,325,332,331.9117647058824,347,333,330,382
"663e304b40dcff8796f214c7",0,1,1,7,"green blob, colony","polygon","",179445,18,28,31.36601992658626,110,35,25,1694861,261,288,296.2525782205908,461,315,272,28,37.076602564102565,35,26,25,288,315.7583333333333,315,279,272,41,-,-,-,412.5924183282805,2529.158475533001,5429.002735327315,5726.136733421624,102727,19,24,26.47603092783505,105,26,23,1068670,261,272,275.430412371134,346,275,269,337
"663e304b40dcff8796f214c8",0,1,1,6,"green blob, colony","polygon","",99227,20,30,30.55959347089621,48,35,25,1031719,282,316,317.7453033569449,386,334,296,30,34.96527777777778,35,28,25,316,335.5457175925926,334,308,296,38,-,-,-,270.7637745279344,2522.5591007055896,5447.425303608838,3218.6429864475062,63923,21,24,24.130992827482068,59,24,23,769671,282,289,290.5515288788222,362,291,287,352
"663e304b40dcff8796f214c9",0,1,1,5,"green blob, colony","polygon","",60966,20,27,28.78470254957507,49,32,24,718945,308,333,339.4452313503305,416,353,318,27,33.12845673505798,32,26,24,333,357.50223015165034,353,327,318,39,-,-,-,214.89188454597843,2580.1512859121794,5461.2014994763,2142.6834228287294,52188,19,23,23.76502732240437,39,24,22,696314,306,315,317.08287795992715,375,318,312,381
"663e304b40dcff8796f214ca",0,1,1,4,"green blob, colony","polygon","",68328,21,31,39.427582227351415,147,46,25,505737,266,279,291.8274668205424,433,300,272,31,51.07668393782384,46,26,25,279,307.53367875647666,300,275,272,72,-,-,-,184.8070207095443,2516.814854618136,5468.178149759708,1731.6945766396111,52778,20,24,27.037909836065573,134,26,23,534745,265,271,273.9472336065574,401,273,270,335
"663e304b40dcff8796f214cb",0,1,1,3,"green blob, colony","polygon","",53392,20,35,43.871815940838125,143,56,25,383117,283,303,314.80443714050944,429,329,292,35,57.76744186046512,56,31,25,303,332.25,329,297,292,80,-,-,-,163.31783225494564,2511.873073737145,5463.923096558283,1228.3486863630362,49566,18,25,28.55184331797235,131,29,23,514318,282,291,296.26612903225805,411,296,289,360.4000000000001
"663e304b40dcff8796f214cc",0,1,1,2,"green blob, colony","polygon","",13339,21,25,28.200845665961946,47,31,24,159982,314,327,338.22832980972515,414,350,321,25,32.2390438247012,31,25,24,327,353.61752988047806,350,323,321,38,-,-,-,94.55242920023102,2542.9829557055823,5475.884172739529,461.785220437228,26726,20,23,23.28048780487805,27,24,23,366869,312,319,319.57229965156796,333,321,318,375
"663e304b40dcff8796f214ce",0,1,1,27,"green blob, colony","polygon","",6327541,21,42,56.15147266321758,660,66,29,40961985,229,313,363.50231171297486,2323,411,253,42,77.86742486049016,66,36,29,313,450.78115719740237,411,286,253,101,-,-,-,1996.9375497356486,2015.4071342429638,2139.150229615745,112670.92108794222,514463,19,28,29.640087572737226,158,30,26,4511265,227,248,259.91041078527394,884,262,243,545
"663e304b40dcff8796f214cf",0,1,1,27,"green blob, colony","polygon","",115762475,29,98,127.00941249528223,1881,158,64,634460933,272,597,696.1021725869166,13238,830,459,98,180.56037355296345,158,83,64,597,903.9566019351295,830,536,459,240,-,-,-,5215.959277043916,897.5556503637123,2562.159165955364,911211.2847613851,2842814,29,52,63.10212869858605,797,72,39,20533577,268,411,455.78515460256153,3146,535,327,1121
"663e304b40dcff8796f214d0",0,1,1,26,"green blob, colony","polygon","",5551261,22,43,57.256056933629004,945,66,30,37533419,242,332,387.1220566242071,3075,425,274,43,79.6225078548986,66,38,30,332,479.64122631629056,425,307,274,101,-,-,-,1840.9268036625508,2004.5700877476668,2150.4772478025698,96897.66822876618,516255,22,28,32.20555208983156,121,34,26,4657462,243,266,290.5466001247661,1193,294,259,573
"663e304b40dcff8796f214d1",0,1,1,26,"green blob, colony","polygon","",105777752,28,100,128.97649646642247,2834,163,66,619682306,299,648,755.5884979491107,10246,903,497,100,183.6148627136201,163,85,66,648,981.0110829099422,903,581,497,244,-,-,-,4976.742799731832,883.178845051504,2577.296706558693,820107.734706779,2845434,28,53,66.49919371801164,822,77,40,21556518,296,453,503.78644044030005,3206,573,368,1218
"663e304b40dcff8796f214d2",0,1,1,25,"green blob, colony","polygon","",4913964,20,45,56.63989488001106,485,70,29,35706740,262,366,411.56711772977707,2415,465,295,45,79.19047008547008,70,38,29,366,505.94758547008547,465,336,295,100,-,-,-,1960.53504231859,2066.0607847378815,2149.998236760143,86735.98839707214,486934,16,26,28.73105971206042,457,29,25,5012635,259,282,295.76557705924,762,297,275,595
"663e304b40dcff8796f214d3",0,1,1,25,"green blob, colony","polygon","",93159129,27,104,131.39269519740822,1456,165,69,562379506,320,691,793.1864521524993,8196,945,544,104,184.8862678216041,165,88,69,691,1012.3246954572863,945,625,544,246,-,-,-,4981.943157934262,916.7302900295767,2585.7635120963714,709045.9152821393,3021964,27,56,70.06802847272137,505,77,43,23604610,317,496,547.3025110714368,2598,605,411,1249
"663e304b40dcff8796f214d4",0,1,1,24,"green blob, colony","polygon","",4091643,22,46,59.371452202681525,1048,69,33,27164533,234,337,394.1687416565094,3814,435,279,46,81.70007995735608,69,40,33,337,491.8790778251599,435,311,279,100,-,-,-,1799.3239380430582,2039.694760106811,2182.2985552266223,68873.60774814684,482714,18,27,31.276013995075807,311,32,26,4252833,232,252,275.54963068549955,783,284,246,563
"663e304b40dcff8796f214d5",0,1,1,24,"green blob, colony","polygon","",94717634,27,101,129.78218464826944,2076,163,65,545958017,276,634,748.0721506672878,19027,906,477,101,185.89442665835242,163,84,65,634,986.4356113895204,906,562,477,245,-,-,-,4867.53527748066,879.4611675894974,2631.2989342142905,729943.9541109912,2773710,27,49,66.30118321979204,1352,70,38,19844677,275,423,474.3558503645273,4892,516,328,1234
"663e304b40dcff8796f214d6",0,1,1,23,"green blob, colony","polygon","",2552569,18,47,55.610313500795186,375,65,33,18973262,244,369,413.3518224003834,1892,465,303,47,74.90653639630183,65,41,33,369,510.55189955185915,465,342,303,92,-,-,-,1190.882028357977,2074.72145157849,2179.1068810954453,45879.68019818635,322171,21,27,30.847472232860973,171,34,25,3057083,243,266,292.7118919954041,1236,303.25,257,596
"663e304b40dcff8796f214d7",0,1,1,23,"green blob, colony","polygon","",74052121,27,99,124.00176996781572,1339,159,64,467239461,292,677,782.4018999105806,7764,960,501,99,176.194891478604,159,83,64,677,1028.498970279936,960,597,501,230,-,-,-,4508.710561512534,906.3733709807432,2612.8481664086826,597253.915270789,2334352,27,47,59.662423963604766,390,64,39,18880941,290,444,482.56762766446866,2212,525,361,1283
"663e304b40dcff8796f214d8",0,1,1,22,"green blob, colony","polygon","",2359247,19,44,53.8899243929738,569,63,31,19030183,264,382,434.687475730373,2916,488,313,44,73.36659500021078,63,38,31,382,537.75253994351,488,351,313,89,-,-,-,1367.69420724082,2089.4761240712523,2213.6420110484114,43756.74775164481,347519,19,25,29.064062892029774,150,30,24,3649894,264,284,305.25165175211174,1011,312,277,619
"663e304b40dcff8796f214d9",0,1,1,22,"green blob, colony","polygon","",62362940,26,95,117.55103502614426,1171,150,62,420327809,321,695,792.2969795558304,8128,964,523,95,165.91785347870695,150,80,62,695,1025.451718921175,964,617,523,217,-,-,-,4264.293725997999,905.9031079379389,2640.963035724228,530557.3274200514,2121135,26,46,57.96401049352353,1227,62,39,18436940,317,463,503.8241241733618,7176,541,391,1268
"663e304b40dcff8796f214da",0,1,1,21,"green blob, colony","polygon","",2124448,23,43,51.09302549302549,311,61,32,17142576,267,369,412.2793650793651,1720,472,312,43,68.18539816902056,61,38,32,369,505.499378939136,472,344,312,85,-,-,-,1040.071640487317,2017.546486370478,2122.872160540163,41552.68412880246,278824,22,27,30.11383518738525,113,32,26,2783212,264,282,300.59531266875473,784,312,277,595
"663e304b40dcff8796f214db",0,1,1,21,"green blob, colony","polygon","",54655055,30,96,119.30735009375621,1335,151,61,363898697,321,687,794.3599954595364,6391,970,508,96,171.3654092084842,151,80,61,687,1050.3545866528711,970,607,508,223,-,-,-,3520.6425030495625,838.3332375938868,2517.0574067283173,458120.70884602144,2038412,28,49,66.84633042565751,1151,72,38,16150045,317,469,529.6138584639601,6159,574,368,1299
"663e304b40dcff8796f214dc",0,1,1,20,"green blob, colony","polygon","",1612703,22,41,47.34054482475195,324,54.75,32,13577797,269,362,398.5732695356073,1988,436,315,41,61.22991613330391,54.75,37,32,362,473.6947141911278,436,340,315,73,-,-,-,972.4669838556424,2059.0206981646993,2162.8331765522153,34048.050320964714,273433,21,27,31.245914752599703,103,32,25,2760903,267,289,315.49571477545425,662,322,282,541
"663e304b40dcff8796f214dd",0,1,1,20,"green blob, colony","polygon","",45455900,28,88,110.70415263256594,1617,137,58,315354227,327,666,768.0196075566174,8447,917,503,88,156.15165183360037,137,74,58,666,995.4984718126859,917,594,503,206,-,-,-,3536.243577656871,867.2517591152824,2573.398153897206,410699.5362981173,1817107,28,47,59.92701668755359,733,68,39,15412192,322,469,508.2841501220236,3189,559,395,1237
"663e304b40dcff8796f214de",0,1,1,19,"green blob, colony","polygon","",1395999,20,36,41.59958877167888,241,48,28,12868706,278,352,383.4765480660349,1537,420,306,36,53.25387412587413,48,32,28,352,448.49594405594405,420,332,306,63,-,-,-,910.0626854264028,2048.304572304319,2165.073197153594,33568.024194517464,238426,21,27,28.78498128697332,71,30,25,2610913,277,300,315.21344923336954,546,325,292,497.2999999999993
"663e304b40dcff8796f214df",0,1,1,19,"green blob, colony","polygon","",36101813,28,72,94.54448867356292,1178,115,49,270157279,336,599,707.4958203483043,7136,832,471,72,134.14130111795797,115,61,49,599,913.9004846920135,832,541,471,179,-,-,-,3172.2185034863123,875.6967640092239,2566.682222256907,381884.4468485639,1743321,27,44,62.46671205389136,974,64,36,14602054,331,467,523.2210835602694,3332,564,385,1135
"663e304b40dcff8796f214e0",0,1,1,18,"green blob, colony","polygon","",1096344,21,34,38.344432008953554,246,43,28,10920846,290,359,381.95460268606604,1295,414,322,34,47.58942903752039,43,31,28,359,433.47960848287113,414,343,322,54,-,-,-,904.8623272239656,2095.7760350765534,2180.4722574415555,28578.45685200905,227118,20,26,28.01504872332552,100,29,25,2652829,291,312,327.2269643517947,801,336,305,475
"663e304b40dcff8796f214e1",0,1,1,18,"green blob, colony","polygon","",29436108,26,63,83.07259088677041,1191,99,44,237023204,350,572,668.9108375524211,7026,768,471,63,116.48593675595627,99,54,44,572,845.4748536114411,768,523,471,155,-,-,-,4066.6801143054045,898.6055145117483,2595.6562580111795,354428.3046020507,1662154,26,42,47.50911793288744,489,52,35,16911345,340,472,483.3746355685131,3196,518,402,1041
"663e304b40dcff8796f214e2",0,1,1,17,"green blob, colony","polygon","",740125,21,35,39.093862243819984,349,44,28,7697408,311,383,406.58187196281426,1638,435,345,35,48.445386339277015,44,32,28,383,458.6131735360031,435,366,345,56,-,-,-,764.4526557581771,2046.3400240234048,2166.486900989498,18930.607803554656,199489,21,26,29.046156086196856,134,30,24,2441470,311,334,355.48485730926035,967,363,326,495
"663e304b40dcff8796f214e3",0,1,1,17,"green blob, colony","polygon","",22913094,25,52,69.87595414609451,1285,80,39,206784511,365,540,630.6116934168112,7331,701,471,52,96.42258525926927,80,45,39,540,775.865302743614,701,506,471,128,-,-,-,3515.4421448471285,847.6372172646039,2600.6400059547755,328013.34578473424,1415294,25,41,46.86714351943837,371,50,35,15381016,365,496,509.3388966156699,2820,536,423,948
"663e304b40dcff8796f214e4",0,1,1,16,"green blob, colony","polygon","",666733,19,32,34.79091003965769,216,39,27,7915369,339,397,413.03323940722186,1558,436,368,32,41.97458864764872,39,29,27,397,452.7972933502093,436,384,368,47,-,-,-,686.4472827216287,2056.479080355004,2172.7575980504107,19146.95760702384,170284,20,25,26.677737740874196,65,28,24,2381801,339,360,373.1475795080683,650,379,354,478
"663e304b40dcff8796f214e5",0,1,1,16,"green blob, colony","polygon","",17081159,24,49,63.066178072329194,1002,70,39,172105161,403,569,635.4378371393233,4190,690,504,49,84.67124270544342,70,44,39,569,754.18748547922,690,541,504,110,-,-,-,3089.0127722473267,829.1992305057413,2598.2171951541986,270951.085119734,1109030,24,39,41.42190184507358,138,46,33,13959349,401,517,521.3770448943004,1191,569,455,893
"663e304b40dcff8796f214e6",0,1,1,15,"green blob, colony","polygon","",420391,22,33,34.583004277722935,124,39,28,4164043,281,338,342.5504277722935,649,367,309,33,39.97579335793358,39,31,28,338,370.3769741697417,367,326,309,44,-,-,-,582.4401186728974,2043.9304302737605,2160.976686732013,12142.632719708648,145120,21,26,26.740372213009028,71,28,24,1642504,279,296,302.65413672378844,397,307,291,395
"663e304b40dcff8796f214e7",0,1,1,15,"green blob, colony","polygon","",11682169,26,48,64.77965697555133,738,72,38,99750034,339,471,553.1312708983736,3507,605,412,48,88.16558281198552,72,42,38,471,677.3321843101745,605,444,412,117,-,-,-,2454.5690715500696,859.2084890128372,2540.7572862387215,180341.08305429126,990363,26,37,46.36313842984879,395,44,32,9563469,337,406,447.70698937315666,1726,466,359,828
"663e304b40dcff8796f214e8",0,1,1,14,"green blob, colony","polygon","",494727,21,28,30.803001058464602,116,34,25,5431402,295,326,338.17333914451154,629,358,308,28,35.60395467160037,34,27,25,326,362.88841350601297,358,317,308,40,-,-,-,624.0429842923904,2040.5360802433772,2159.288914834134,16023.407319437332,153213,21,25,27.007403490216817,66,28,24,1816613,296,311,320.22087079146837,475,323,308,391
"663e304b40dcff8796f214e9",0,1,1,14,"green blob, colony","polygon","",10314651,26,42,57.626324081523194,666,61,36,95419260,357,467,533.0923169750604,2921,561,420,42,75.32242041546846,61,40,36,467,626.0631146057474,561,449,420,97,-,-,-,2449.368713347628,830.2101318840191,2519.373922498333,179076.78889026857,846933,25,37,39.61147748000561,277,41,32,9387069,354,432,439.037884102708,1255,472,382,738
"663e304b40dcff8796f214ea",0,1,1,13,"green blob, colony","polygon","",513638,21,27,29.81933236574746,142,32,25,6139953,318,342,356.4559071117562,1160,369,330,27,34.430428555690206,32,26,25,342,380.0262201167787,369,336,330,39,-,-,-,650.0447753045728,2036.4465653865368,2168.2322803441107,17186.287513084244,161720,20,25,27.42411395624894,116,27,24,2030557,318,334,344.33729014753266,667,342,330,401
"663e304b40dcff8796f214eb",0,1,1,13,"green blob, colony","polygon","",8913980,25,39,49.39314013409431,988,50,34,93762503,374,473,519.546201584751,6479,531,430,39,62.64151588602694,50,37,34,473,594.5046617116075,531,456,430,74,-,-,-,2756.1898472913877,840.792745550129,2508.6487434240503,180516.86726961035,931725,25,35,38.92242459687526,394,40,31,11068903,373,440,462.3988219567215,2226,499,401,659
"663e304b40dcff8796f214ec",0,1,1,12,"green blob, colony","polygon","",287188,20,26,29.15910244694893,70,32,24,3768774,345,371,382.65549802010355,620,400,355,26,33.67497168742922,32,25,24,371,405.83238958097394,400,362,355,38,-,-,-,546.0376112558411,2041.0582196363507,2174.47321909452,9816.872332414767,124746,20,24,25.51042944785276,55,26,23,1788277,345,361,365.70081799591003,548,366,356,431
"663e304b40dcff8796f214ed",0,1,1,12,"green blob, colony","polygon","",4267764,24,35,42.746033653846155,377,45,32,51712475,413,480,517.9534755608975,2252,533,455,35,51.87945042247418,45,33,32,480,569.5259984112082,533,471,455,60,-,-,-,1814.925012650369,934.4348512178314,2502.0615645953876,99811.62964424177,555655,25,32,35.072587262513416,180,36,30,7519929,411,462,474.6530960045446,1498,491,433,620
"663e304b40dcff8796f214ee",0,1,1,11,"green blob, colony","polygon","",200510,20,28,30.421787285692613,70,34,25,2092443,283,304,317.46973145197995,479,333,294,28,35.51670951156812,34,26,25,304,338.0179948586118,333,298,294,40,-,-,-,410.8282979924911,2030.2967263771538,2168.0347455052297,6585.147143093662,94170,19,24,24.5426114151681,54,25,23,1138369,282,294,296.68204326296586,486,297,291,364
"663e304b40dcff8796f214ef",0,1,1,11,"green blob, colony","polygon","",2245678,26,37,44.18712368659242,765,47,32,22338222,349,400,439.5384282397387,3788,459,378,37,54.50062555195761,47,34,32,400,494.213166028849,459,389,378,62,-,-,-,1222.0841775725971,937.9170305821676,2505.247858100026,50848.96474661947,388607,25,33,36.328596802841915,173,36,31,4260202,347,384,398.2613816958026,1281,397,365,540
"663e304b40dcff8796f214f0",0,1,1,10,"green blob, colony","polygon","",140874,20,28,32.384827586206896,108,38,24,1465159,300,319,336.8181609195402,710,348,310,28,39.6079894644425,38,26,24,319,361.013608428446,348,314,310,48,-,-,-,327.6225667535041,2064.1331439230535,2188.636466489966,4340.517932100742,77105,21,24,24.832528180354267,53,25,23,969644,299,310,312.28470209339775,413,313,307,384
"663e304c40dcff8796f214f1",0,1,1,10,"green blob, colony","polygon","",1930950,27,35,40.94118395386312,278,44,32,20835390,367,412,441.7646934102281,1230,460,395,35,48.81506822382132,44,33,32,412,483.262592898431,460,406,395,58,-,-,-,1092.0752225116826,976.2665715441364,2515.7382012223256,47143.97436220939,344662,26,32,35.24151329243354,141,36,30,4008802,363,398,409.89795501022496,1063,418,381,532
"663e304c40dcff8796f214f2",0,1,1,9,"green blob, colony","polygon","",110076,20,26,31.46826758147513,71,39,24,1243424,324,336,355.4671240708977,518,373,332,26,38.781025923883064,39,24,24,336,377.1544401544402,373,334,332,49,-,-,-,249.61719371695517,2064.4793393677796,2182.0684670687474,3495.401512299187,64325,20,24,24.759430331023864,54,25,23,874916,324,334,336.7652040030793,488,337,331,413
"663e304c40dcff8796f214f3",0,1,1,9,"green blob, colony","polygon","",1303519,26,34,40.89343079432802,273,44,32,15059775,402,438,472.44870749152966,1580,485,425,34,48.5003946774921,44,33,32,438,511.2789242219215,485,433,425,58,-,-,-,868.45981980691,952.7991320959611,2515.2929036615683,31884.552286272716,300236,26,33,38.412998976458546,232,38,31,3532947,399,434,452.01471340839305,1417,455,415,568
"663e304c40dcff8796f214f4",0,1,1,8,"green blob, colony","polygon","",110753,22,35,43.500785545954436,148,47,30,1089682,357,406,427.99764336213667,716,444,389,35,56.70264150943396,47,33,30,406,468.6815094339623,444,397,389,74,-,-,-,223.61540270477326,2131.244119852599,2187.7670689960564,2521.8273966878146,56381,21,24,24.750219490781387,42,25,23,833927,351,363,366.0785776997366,450,367,360,520
"663e304c40dcff8796f214f5",0,1,1,8,"green blob, colony","polygon","",826797,27,36,43.829357506361326,273,47,32,9976108,445,493,528.8437234944869,1550,547,468,36,54.21490280777538,47,34,32,493,580.9537600628313,547,482,468,63,-,-,-,629.243342494827,949.1630880526342,2456.286220630371,18890.042215404133,206238,26,32,34.66767523953606,134,36,30,2863290,442,471,481.30610186585983,774,489,456,619
